hour min second price      volume
 13 43 13    39.9100      100
 13 43 13    39.9100      100
 13 43 13    39.9200      100
 13 43 17    39.9500      100
 13 43 17    39.9500      100
 13 43 19    39.9500      100
 13 43 19    39.9500      100
 13 43 21    39.9400      100
 13 43 21    39.9400      100
 13 43 24    39.9400      100
 13 43 25    39.9400      100
 13 43 26    39.9600      100
 13 43 26    39.9500      100
 13 43 27    39.9600      100
 13 43 27    39.9600      100
 13 43 27    39.9600      100
 13 43 27    39.9700      100
 13 43 27    39.9600      100
 13 43 27    39.9700      100
 13 43 27    39.9600      100
 13 43 27    40.0000      100
 13 43 28    39.9900      100
 13 43 28    40.0000      100
 13 43 28    40.0000      100
 13 43 28    39.9900      100
 13 43 28    39.9900      100
 13 43 28    39.9900      100
 13 43 28    39.9800      100
 13 43 28    39.9800      100
 13 43 31    39.9800      100
 13 43 31    39.9800      100
 13 43 32    39.9811     1000
 13 43 32    39.9800      200
 13 43 32    39.9600      100
 13 43 32    39.9500      200
 13 43 32    39.9500      100
 13 43 32    39.9500      100
 13 43 32    39.9500      100
 13 43 32    39.9500      100
 13 43 34    39.9500      600
 13 43 35    39.9500      100
 13 43 35    39.9500      100
 13 43 35    39.9500      200
 13 43 35    39.9600      100
 13 43 35    39.9500      100
 13 43 36    39.9600      100
 13 43 41    39.9800      100
 13 43 41    39.9800      100
 13 43 41    39.9800      100
 13 43 45    39.9800      100
 13 43 51    40.0100      200
 13 43 54    40.0099      100
 13 43 54    40.0100      100
 13 44 04    40.0000      100
 13 44 07    40.0100      100
 13 44 08    40.0000      100
 13 44 12    39.9800      100
 13 44 14    39.9600      300
 13 44 14    39.9600      100
 13 44 14    39.9600      100
 13 44 17    39.9400      100
 13 44 17    39.9400      200
 13 44 18    39.9300      100
 13 44 19    39.9200      100
 13 44 22    39.9300      100
 13 44 23    39.9280      200
 13 44 28    39.9100      100
 13 44 34    39.9200      100
 13 44 34    39.9200      200
 13 44 34    39.9200      100
 13 44 34    39.9200      100
 13 44 34    39.9100      100
 13 44 34    39.9200      100
 13 44 34    39.9200      100
 13 44 34    39.9200      200
 13 44 35    39.9000      100
 13 44 35    39.9000      200
 13 44 37    39.9100      100
 13 44 39    39.9000      100
 13 44 39    39.9000      100
 13 44 39    39.9000      100
 13 44 41    39.8900      100
 13 44 41    39.8900      100
 13 44 41    39.8800      100
 13 44 41    39.8800      100
 13 44 41    39.8900      100
 13 44 41    39.8900      100
 13 44 41    39.8900      100
 13 44 41    39.8800      106
 13 44 41    39.8800      100
 13 44 41    39.8800      100
 13 44 41    39.8800      700
 13 44 41    39.8800      194
 13 44 42    39.8900      500
 13 44 42    39.8900      200
 13 44 42    39.8800      100
 13 44 42    39.8800      100
 13 44 43    39.8600      800
 13 44 45    39.8700      100
 13 44 45    39.8700      100
 13 44 45    39.8700      100
 13 44 46    39.8900      100
 13 44 46    39.8900      100
 13 44 46    39.8800      100
 13 44 46    39.8900      100
 13 44 46    39.8900      100
 13 44 46    39.9100      100
 13 44 46    39.9100      100
 13 44 46    39.8900      100
 13 44 47    39.8900      100
 13 44 48    39.9000      100
 13 44 49    39.8900      100
 13 44 49    39.8900      300
 13 44 49    39.8900      100
 13 44 49    39.8900      120
 13 44 49    39.8900      180
 13 44 49    39.8900      300
 13 44 49    39.8900      120
 13 44 49    39.8900      180
 13 44 49    39.8800      176
 13 44 49    39.8900      100
 13 44 49    39.8800      100
 13 44 49    39.8800      100
 13 44 51    39.8880      250
 13 44 52    39.8602      100
 13 44 53    39.8600      100
 13 44 57    39.8600      100
 13 44 57    39.8600      100
 13 45 03    39.8700      100
 13 45 03    39.8800      100
 13 45 07    39.8500      200
 13 45 14    39.8456      200
 13 45 18    39.8400      100
 13 45 25    39.8500      100
 13 45 25    39.8500      100
 13 45 25    39.8500      100
 13 45 25    39.8500      100
 13 45 25    39.8500      100
 13 45 25    39.8500      100
 13 45 26    39.8500      100
 13 45 26    39.8600      100
 13 45 26    39.8500      200
 13 45 26    39.8600      100
 13 45 28    39.8600      100
 13 45 28    39.8600      100
 13 45 29    39.8500      100
 13 45 29    39.8500      100
 13 45 29    39.8400      100
 13 45 29    39.8400      300
 13 45 32    39.8500      100
 13 45 32    39.8400      100
 13 45 33    39.8400      100
 13 45 33    39.8400      100
 13 45 33    39.8400      100
 13 45 33    39.8400      100
 13 45 33    39.8490      100
 13 45 36    39.8500      100
 13 45 36    39.8500      200
 13 45 40    39.8300      100
 13 45 43    39.8500      200
 13 45 43    39.8500      100
 13 45 43    39.8500      200
 13 45 43    39.8500      100
 13 45 43    39.8500      500
 13 45 43    39.8500      289
 13 45 46    39.9000      100
 13 45 46    39.9000      100
 13 45 46    39.9000      100
 13 45 46    39.9000      100
 13 45 46    39.9000      100
 13 45 46    39.8900      100
 13 45 46    39.9000      100
 13 45 47    39.9000      200
 13 45 47    39.9100      100
 13 45 47    39.9000      100
 13 45 47    39.9100      100
 13 45 47    39.9100      100
 13 45 47    39.9100      100
 13 45 47    39.9100     1300
 13 45 47    39.9100      200
 13 45 47    39.9200      100
 13 45 47    39.9100      200
 13 45 47    39.9200      200
 13 45 48    39.9200      200
 13 45 48    39.9300      100
 13 45 48    39.9200      100
 13 45 48    39.9200      100
 13 45 48    39.9200      100
 13 45 48    39.9000      100
 13 45 48    39.8900      100
 13 45 48    39.9000      300
 13 45 48    39.9000      100
 13 45 49    39.8900      200
 13 45 50    39.8800      100
 13 45 50    39.8800      100
 13 45 50    39.8900      100
 13 45 57    39.8700      100
 13 45 58    39.8900      100
 13 45 58    39.8900      100
 13 46 04    39.8819      100
 13 46 06    39.8900      100
 13 46 06    39.8900      100
 13 46 09    39.8800      100
 13 46 10    39.8900      100
 13 46 10    39.8900      200
 13 46 10    39.9000      100
 13 46 19    39.8900      200
 13 46 19    39.9000      100
 13 46 20    39.9100      100
 13 46 20    39.9000      100
 13 46 21    39.9200      100
 13 46 21    39.9200      100
 13 46 21    39.9200      100
 13 46 21    39.9200      400
 13 46 21    39.9200      100
 13 46 23    39.9100      100
 13 46 23    39.9000      200
 13 46 23    39.9000      100
 13 46 23    39.9300      100
 13 46 23    39.9300      100
 13 46 23    39.9300      100
 13 46 23    39.9400      100
 13 46 23    39.9300      100
 13 46 23    39.9300      100
 13 46 23    39.9300      100
 13 46 24    39.9500      100
 13 46 24    39.9500      100
 13 46 24    39.9600      100
 13 46 24    39.9600      100
 13 46 25    39.9700      100
 13 46 26    39.9700      200
 13 46 26    39.9700      100
 13 46 26    39.9700      100
 13 46 26    39.9600      100
 13 46 33    39.9500      100
 13 46 33    39.9500      100
 13 46 33    39.9500      100
 13 46 33    39.9500      100
 13 46 33    39.9500      100
 13 46 33    39.9600      100
 13 46 33    39.9500      100
 13 46 33    39.9200      100
 13 46 33    39.9200      100
 13 46 35    39.9200      100
 13 46 35    39.9200      100
 13 46 35    39.9300      100
 13 46 36    39.9600      100
 13 46 37    39.9600      100
 13 46 37    39.9600      100
 13 46 40    39.9400      100
 13 46 40    39.9400      100
 13 46 42    39.9500      200
 13 46 42    39.9500      100
 13 46 42    39.9600      100
 13 46 42    39.9600      100
 13 46 47    40.0000      100
 13 46 48    39.9700      100
 13 46 49    39.9700      100
 13 46 49    39.9700      100
 13 46 53    39.9900      100
 13 46 53    39.9900      100
 13 46 53    39.9900      100
 13 46 53    39.9900      100
 13 46 53    39.9900      100
 13 46 53    39.9900      100
 13 46 53    39.9900      100
 13 46 53    39.9900      100
 13 46 53    39.9900      100
 13 46 53    39.9900      100
 13 46 54    40.0000      200
 13 46 58    40.0100      300
 13 46 59    40.0200      100
 13 46 59    40.0200      100
 13 46 59    40.0200     3492
 13 46 59    40.0400      100
 13 46 59    40.0300      600
 13 47 00    40.0500      100
 13 47 00    40.0500      100
 13 47 00    40.0500      200
 13 47 00    40.0500      100
 13 47 00    40.0500      100
 13 47 00    40.0500      200
 13 47 00    40.0500      100
 13 47 00    40.0500      200
 13 47 00    40.0500      300
 13 47 00    40.0400      100
 13 47 01    40.0600      100
 13 47 01    40.0600      100
 13 47 01    40.0600      100
 13 47 02    40.0700      100
 13 47 02    40.0700      100
 13 47 02    40.0700      100
 13 47 02    40.0700      100
 13 47 02    40.0700      100
 13 47 02    40.0800      400
 13 47 02    40.0800      100
 13 47 07    40.0698      100
 13 47 07    40.0700      400
 13 47 09    40.0700      200
 13 47 10    40.0700      100
 13 47 11    40.0800      100
 13 47 26    40.0612     2000
 13 47 30    40.1000      100
 13 47 36    40.1000      100
 13 47 37    40.1000      100
 13 47 40    40.1200      100
 13 47 40    40.1200      600
 13 47 40    40.1200      100
 13 47 40    40.1200      219
 13 47 40    40.1200      100
 13 47 40    40.1200      265
 13 47 40    40.1200      100
 13 47 40    40.1200      100
 13 47 40    40.1200      100
 13 47 40    40.1200      100
 13 47 40    40.1200      100
 13 47 40    40.1300      100
 13 47 40    40.1300      100
 13 47 40    40.1300      100
 13 47 40    40.1300      100
 13 47 40    40.1300      100
 13 47 40    40.1300      100
 13 47 40    40.1400      100
 13 47 40    40.1400      100
 13 47 40    40.1300      100
 13 47 40    40.1500      100
 13 47 40    40.1400      100
 13 47 40    40.1200      100
 13 47 40    40.1300      100
 13 47 40    40.1300      100
 13 47 40    40.1400      100
 13 47 40    40.1400      100
 13 47 40    40.1400      100
 13 47 40    40.1400      100
 13 47 40    40.1500      200
 13 47 40    40.1300      100
 13 47 40    40.1300      100
 13 47 40    40.1300      100
 13 47 40    40.1500      100
 13 47 41    40.1400      200
 13 47 41    40.1500      100
 13 47 41    40.1500      100
 13 47 41    40.1500      100
 13 47 41    40.1500      100
 13 47 41    40.1500      100
 13 47 41    40.1500      100
 13 47 41    40.1500      200
 13 47 41    40.1400      100
 13 47 41    40.1500      398
 13 47 41    40.1401      120
 13 47 42    40.1500      100
 13 47 42    40.1400      100
 13 47 43    40.1500      200
 13 47 45    40.1500      300
 13 47 45    40.1500      200
 13 47 48    40.1400      100
 13 47 48    40.1400      100
 13 47 48    40.1400      100
 13 47 48    40.1500      100
 13 47 48    40.1500      100
 13 47 49    40.1500      100
 13 47 49    40.1400      100
 13 47 49    40.1500      100
 13 47 49    40.1500      200
 13 47 49    40.1400      100
 13 47 49    40.1400      100
 13 47 49    40.1400      100
 13 47 50    40.1400      200
 13 47 51    40.1400      100
 13 47 51    40.1400      200
 13 47 51    40.1400      100
 13 47 51    40.1400      400
 13 47 52    40.1300      100
 13 47 52    40.1200      100
 13 47 52    40.1200      200
 13 47 52    40.1000      100
 13 47 52    40.1200      300
 13 47 52    40.1100      100
 13 47 53    40.1000      100
 13 47 53    40.1000      100
 13 47 54    40.1000      100
 13 47 54    40.1000      100
 13 47 56    40.1200      100
 13 47 56    40.1200      300
 13 47 57    40.1200      100
 13 47 57    40.1200      100
 13 47 57    40.1300      100
 13 47 57    40.1200      100
 13 47 57    40.1200      100
 13 47 57    40.1200      100
 13 47 57    40.1200      200
 13 48 00    40.1400      200
 13 48 02    40.1600      400
 13 48 02    40.1500      100
 13 48 02    40.1500      100
 13 48 02    40.1400      100
 13 48 03    40.1400      100
 13 48 03    40.1400      100
 13 48 12    40.1600      100
 13 48 12    40.1600      100
 13 48 12    40.1600      100
 13 48 12    40.1500      100
 13 48 12    40.1500      100
 13 48 12    40.1600      100
 13 48 12    40.1700      200
 13 48 12    40.1600      100
 13 48 12    40.1600      100
 13 48 12    40.1600      100
 13 48 12    40.1500      200
 13 48 12    40.1400      100
 13 48 12    40.1400      200
 13 48 12    40.1200      100
 13 48 12    40.1200      100
 13 48 13    40.1200      200
 13 48 14    40.1400      100
 13 48 18    40.1300      100
 13 48 21    40.1400      200
 13 48 21    40.1500      100
 13 48 26    40.1500      100
 13 48 26    40.1500      100
 13 48 26    40.1500      100
 13 48 28    40.1400      100
 13 48 28    40.1400      100
 13 48 28    40.1400      100
 13 48 28    40.1400      200
 13 48 28    40.1400      100
 13 48 28    40.1400      100
 13 48 28    40.1400      100
 13 48 46    40.1400      100
 13 48 59    40.1400      300
 13 49 02    40.1400      100
 13 49 02    40.1400      100
 13 49 02    40.1400      200
 13 49 02    40.1400      100
 13 49 02    40.1500      100
 13 49 02    40.1500      100
 13 49 02    40.1500      100
 13 49 02    40.1500      100
 13 49 04    40.1600      100
 13 49 04    40.1600      100
 13 49 10    40.1600      100
 13 49 10    40.1600      100
 13 49 10    40.1600      200
 13 49 10    40.1600      100
 13 49 13    40.1400      100
 13 49 14    40.1400      100
 13 49 14    40.1400      100
 13 49 14    40.1400      100
 13 49 14    40.1400      100
 13 49 14    40.1300      100
 13 49 14    40.1400      100
 13 49 16    40.1500      200
 13 49 19    40.1200      100
 13 49 19    40.1200      100
 13 49 29    40.1300      100
 13 49 31    40.1100      100
 13 49 31    40.1100      200
 13 49 32    40.1100      500
 13 49 32    40.1100      200
 13 49 33    40.1200      200
 13 49 37    40.0900      200
 13 49 44    40.1100      100
 13 49 44    40.1100      100
 13 49 44    40.1100      300
 13 49 44    40.1000      200
 13 49 46    40.1300      100
 13 49 46    40.1300      100
 13 49 46    40.1300      200
 13 49 46    40.1300      289
 13 49 46    40.1300      100
 13 49 46    40.1300      100
 13 49 46    40.1300      400
 13 49 46    40.1300      100
 13 49 46    40.1300      511
 13 49 46    40.1300      100
 13 49 46    40.1300      100
 13 49 47    40.1500      100
 13 49 47    40.1500      100
 13 49 47    40.1600      900
 13 49 48    40.1500      100
 13 49 48    40.1500      100
 13 49 48    40.1500      100
 13 49 48    40.1500      100
 13 49 48    40.1500      300
 13 49 49    40.1500      100
 13 49 49    40.1500      100
 13 49 49    40.1300      100
 13 49 49    40.1300      100
 13 49 49    40.1400      100
 13 49 49    40.1400      100
 13 49 50    40.1300      100
 13 49 50    40.1300      100
 13 49 50    40.1200      100
 13 49 51    40.1200      100
 13 49 51    40.1200      100
 13 49 51    40.1200      100
 13 49 53    40.1018      200
 13 49 55    40.1100      100
 13 49 55    40.1100      100
 13 49 58    40.1000      100
 13 49 58    40.1022      233
 13 49 58    40.1000      100
 13 49 59    40.0900      100
 13 49 59    40.0900      300
 13 49 59    40.0800      100
 13 50 01    40.0700      200
 13 50 03    40.0700      100
 13 50 03    40.0700      100
 13 50 04    40.0700      100
 13 50 04    40.0700      100
 13 50 04    40.0700      200
 13 50 04    40.0700      100
 13 50 04    40.0700      100
 13 50 04    40.0700      100
 13 50 04    40.0700      100
 13 50 04    40.0700      100
 13 50 04    40.0800      100
 13 50 05    40.0700      100
 13 50 05    40.0600      200
 13 50 05    40.0600      100
 13 50 05    40.0600      200
 13 50 06    40.0466      333
 13 50 06    40.0500      100
 13 50 06    40.0700      300
 13 50 07    40.0500      100
 13 50 07    40.0500      100
 13 50 07    40.0400      200
 13 50 07    40.0500      100
 13 50 07    40.0500      100
 13 50 07    40.0700      100
 13 50 07    40.0700      100
 13 50 07    40.0500      100
 13 50 07    40.0600      100
 13 50 08    40.0700      100
 13 50 08    40.0700     2500
 13 50 09    40.0600      100
 13 50 09    40.0600      100
 13 50 09    40.0600      100
 13 50 10    40.0600      300
 13 50 15    40.0300      100
 13 50 18    40.0300      200
 13 50 20    40.0400      300
 13 50 22    40.0400      100
 13 50 22    40.0400      100
 13 50 22    40.0500      100
 13 50 22    40.0500      100
 13 50 22    40.0400      100
 13 50 22    40.0400      100
 13 50 25    40.0600      100
 13 50 26    40.0600      100
 13 50 27    40.0600      200
 13 50 34    40.0500      100
 13 50 34    40.0400      300
 13 50 35    40.0400      100
 13 50 35    40.0400      100
 13 50 35    40.0300      100
 13 50 36    40.0500      100
 13 50 36    40.0500      200
 13 50 36    40.0500      100
 13 50 38    40.0600      100
 13 50 39    40.0500      100
 13 50 39    40.0500      100
 13 50 41    40.0800      200
 13 50 42    40.0800      100
 13 50 42    40.0900      100
 13 50 42    40.0900      200
 13 50 49    40.0800      100
 13 50 49    40.0900      100
 13 50 49    40.1000      100
 13 50 49    40.1000      200
 13 50 50    40.1000      100
 13 51 01    40.1300      100
 13 51 13    40.1300      200
 13 51 23    40.1200      200
 13 51 23    40.1200      100
 13 51 26    40.1100      500
 13 51 27    40.1200      100
 13 51 27    40.1300      100
 13 51 29    40.1100      100
 13 51 29    40.1300      100
 13 51 29    40.1300      100
 13 51 29    40.1250      100
 13 51 29    40.1300      100
 13 51 29    40.1300      100
 13 51 29    40.1500      100
 13 51 29    40.1500      100
 13 51 29    40.1300      200
 13 51 29    40.1400      200
 13 51 29    40.1400      100
 13 51 29    40.1500      100
 13 51 30    40.1400      300
 13 51 34    40.1500      100
 13 51 34    40.1500      500
 13 51 34    40.1500      200
 13 51 37    40.1500      100
 13 51 37    40.1500      192
 13 51 37    40.1600      100
 13 51 37    40.1600      100
 13 51 37    40.1600      100
 13 51 37    40.1500      100
 13 51 37    40.1600      100
 13 51 37    40.1700      100
 13 51 37    40.1500      119
 13 51 37    40.1500      100
 13 51 37    40.1500      100
 13 51 37    40.1500      100
 13 51 37    40.1700      100
 13 51 37    40.1900      100
 13 51 37    40.1600      100
 13 51 37    40.1600      100
 13 51 37    40.1600      100
 13 51 37    40.1700      100
 13 51 37    40.1800      100
 13 51 37    40.1900      100
 13 51 37    40.2000      100
 13 51 37    40.2000      100
 13 51 37    40.2000      100
 13 51 37    40.1700      100
 13 51 37    40.1700      100
 13 51 37    40.1700      200
 13 51 37    40.2100      100
 13 51 37    40.2100      100
 13 51 37    40.2200      100
 13 51 38    40.1900      100
 13 51 38    40.2100      100
 13 51 38    40.2100      100
 13 51 38    40.2200      100
 13 51 38    40.1900      100
 13 51 38    40.1900      100
 13 51 38    40.2000      100
 13 51 38    40.2000      100
 13 51 38    40.2000      100
 13 51 38    40.2200      100
 13 51 38    40.2200      100
 13 51 38    40.2200      283
 13 51 38    40.2200      100
 13 51 38    40.2200      100
 13 51 38    40.2200      100
 13 51 38    40.2200      100
 13 51 39    40.2200      100
 13 51 39    40.2200      100
 13 51 39    40.2200      300
 13 51 39    40.2200      100
 13 51 39    40.2200      114
 13 51 41    40.2300      100
 13 51 41    40.2300      100
 13 51 41    40.2300      100
 13 51 41    40.2400      100
 13 51 41    40.2400      200
 13 51 41    40.2300      100
 13 51 41    40.2400      100
 13 51 42    40.2400      100
 13 51 42    40.2500      100
 13 51 46    40.2300      100
 13 51 46    40.2300      100
 13 51 46    40.2200      100
 13 51 46    40.2200      100
 13 51 46    40.2200      100
 13 51 46    40.2200      100
 13 51 46    40.2200      200
 13 51 46    40.2100      100
 13 51 48    40.2300      100
 13 51 48    40.2000      100
 13 51 48    40.2000      200
 13 51 49    40.2000      100
 13 51 50    40.2000      100
 13 51 50    40.2000      200
 13 51 50    40.2001      200
 13 51 50    40.1901      600
 13 51 50    40.1900      600
 13 51 50    40.1800      100
 13 51 50    40.1800      100
 13 51 50    40.1800      100
 13 51 50    40.1700      100
 13 51 50    40.1700      100
 13 51 50    40.1700      100
 13 51 50    40.1700      100
 13 51 50    40.1700      100
 13 51 50    40.1700      100
 13 51 50    40.1700      100
 13 51 50    40.1600      200
 13 51 50    40.1800      200
 13 51 50    40.1601      200
 13 51 50    40.1625      500
 13 51 53    40.1961      633
 13 51 53    40.2000      400
 13 51 53    40.2000      100
 13 51 56    40.1850      279
 13 51 58    40.2000      200
 13 51 58    40.2000      200
 13 51 59    40.1815      100
 13 52 01    40.2000      100
 13 52 01    40.2000      100
 13 52 01    40.2000      100
 13 52 01    40.2000      100
 13 52 01    40.2000      100
 13 52 01    40.2000      100
 13 52 01    40.2000      100
 13 52 01    40.2000      100
 13 52 01    40.2000      100
 13 52 02    40.1900      500
 13 52 05    40.2000      200
 13 52 05    40.2000      100
 13 52 05    40.2000      200
 13 52 05    40.2000      100
 13 52 05    40.2000      100
 13 52 05    40.2000      100
 13 52 05    40.2000      100
 13 52 05    40.2000      200
 13 52 06    40.2200      100
 13 52 08    40.1900      200
 13 52 10    40.2300      100
 13 52 10    40.2300      100
 13 52 10    40.2300      100
 13 52 11    40.2300      100
 13 52 12    40.2300      100
 13 52 12    40.2100      583
 13 52 13    40.2300      100
 13 52 13    40.2300      200
 13 52 13    40.2300      100
 13 52 13    40.2200      417
 13 52 13    40.2500      100
 13 52 13    40.2500      100
 13 52 17    40.2500      100
 13 52 17    40.2500      100
 13 52 18    40.2500      100
 13 52 18    40.2500      100
 13 52 18    40.2500      100
 13 52 18    40.2500      100
 13 52 18    40.2500      200
 13 52 19    40.2400      300
 13 52 19    40.2201      200
 13 52 21    40.2400      100
 13 52 21    40.2400      100
 13 52 22    40.2600      100
 13 52 22    40.2700      100
 13 52 23    40.2600      100
 13 52 23    40.2500      100
 13 52 23    40.2500      100
 13 52 23    40.2600      100
 13 52 23    40.2600      200
 13 52 23    40.2500      100
 13 52 23    40.2500      100
 13 52 23    40.2400      100
 13 52 23    40.2400      100
 13 52 23    40.2600      100
 13 52 23    40.2400      300
 13 52 23    40.2600      100
 13 52 23    40.2600      100
 13 52 23    40.2600      100
 13 52 26    40.2600      100
 13 52 26    40.2700      100
 13 52 26    40.2700      100
 13 52 26    40.2700      100
 13 52 26    40.2800      100
 13 52 26    40.2700      200
 13 52 26    40.2800      100
 13 52 26    40.2600      100
 13 52 26    40.2800      300
 13 52 26    40.2800      100
 13 52 26    40.2800      100
 13 52 26    40.2800      100
 13 52 26    40.2900      100
 13 52 26    40.2800      100
 13 52 26    40.2700      100
 13 52 26    40.2800      100
 13 52 26    40.3000      100
 13 52 26    40.3000      100
 13 52 26    40.2700      100
 13 52 26    40.3100      100
 13 52 26    40.3100      100
 13 52 26    40.2800      100
 13 52 26    40.2900      100
 13 52 26    40.3200      100
 13 52 26    40.3200      100
 13 52 26    40.2900      100
 13 52 26    40.3000      100
 13 52 26    40.3000      100
 13 52 26    40.3000      100
 13 52 26    40.2900      100
 13 52 26    40.2700      100
 13 52 26    40.3000      100
 13 52 26    40.2900      100
 13 52 26    40.3100      100
 13 52 26    40.3100      100
 13 52 27    40.3000      100
 13 52 28    40.3300      300
 13 52 28    40.3200      100
 13 52 28    40.3200      100
 13 52 28    40.3200      100
 13 52 28    40.3200      200
 13 52 28    40.3200      100
 13 52 28    40.3200      100
 13 52 28    40.3200      100
 13 52 28    40.3200      100
 13 52 28    40.3200      100
 13 52 28    40.3100      100
 13 52 29    40.3200      100
 13 52 29    40.3200      100
 13 52 29    40.3200      100
 13 52 31    40.3299      500
 13 52 32    40.3100      100
 13 52 32    40.3100      300
 13 52 34    40.3200      100
 13 52 34    40.3200      300
 13 52 34    40.3110      417
 13 52 35    40.3100      100
 13 52 35    40.3200      100
 13 52 36    40.3200      100
 13 52 37    40.3200      100
 13 52 37    40.3100      100
 13 52 37    40.3100      100
 13 52 37    40.3100      100
 13 52 37    40.3100      100
 13 52 37    40.3100      100
 13 52 37    40.3000      100
 13 52 37    40.3100      100
 13 52 37    40.3000      100
 13 52 38    40.2900      100
 13 52 38    40.3100      100
 13 52 38    40.3100      200
 13 52 38    40.3000      600
 13 52 38    40.3000      100
 13 52 41    40.3200      100
 13 52 42    40.3000      100
 13 52 43    40.3000      300
 13 52 44    40.2900      100
 13 52 44    40.2900      100
 13 52 45    40.2800      100
 13 52 45    40.2800      100
 13 52 45    40.2800      300
 13 52 45    40.2800      100
 13 52 45    40.2800      100
 13 52 45    40.3000      100
 13 52 45    40.3000      100
 13 52 45    40.3000      200
 13 52 46    40.2800      100
 13 52 46    40.2800      100
 13 52 46    40.2800      100
 13 52 46    40.2800      100
 13 52 46    40.2700      100
 13 52 46    40.2600      100
 13 52 46    40.2600      100
 13 52 46    40.2600      200
 13 52 46    40.2600      100
 13 52 47    40.2500      500
 13 52 47    40.2500      100
 13 52 54    40.2500      100
 13 52 57    40.2600      100
 13 52 57    40.2700      100
 13 52 57    40.2700      100
 13 52 57    40.2600      100
 13 52 57    40.2600      100
 13 52 57    40.2600      100
 13 52 57    40.2600      200
 13 52 57    40.2700      400
 13 52 59    40.2500      500
 13 53 00    40.2700      100
 13 53 02    40.2600      300
 13 53 03    40.2700      100
 13 53 03    40.2620      300
 13 53 04    40.2600      100
 13 53 04    40.2500      300
 13 53 07    40.2500      100
 13 53 07    40.2500      200
 13 53 08    40.2300      100
 13 53 08    40.2400      100
 13 53 12    40.2400      100
 13 53 12    40.2400      100
 13 53 12    40.2400      100
 13 53 12    40.2400      100
 13 53 12    40.2400      400
 13 53 14    40.2200      100
 13 53 15    40.2300      100
 13 53 16    40.2100      100
 13 53 16    40.2100      100
 13 53 16    40.2200      100
 13 53 16    40.2100      100
 13 53 16    40.2100      200
 13 53 16    40.2100      200
 13 53 16    40.2000      200
 13 53 17    40.2000      100
 13 53 17    40.2000      100
 13 53 17    40.2000      100
 13 53 17    40.2000      100
 13 53 17    40.2000      100
 13 53 17    40.2200      100
 13 53 17    40.1900      200
 13 53 17    40.2200      100
 13 53 17    40.2200      100
 13 53 19    40.2300      100
 13 53 19    40.2300      100
 13 53 19    40.2300      100
 13 53 19    40.2300      100
 13 53 19    40.2300      100
 13 53 19    40.2300      100
 13 53 19    40.2500      100
 13 53 19    40.2600      100
 13 53 19    40.2300      158
 13 53 19    40.2300      100
 13 53 19    40.2300      200
 13 53 19    40.2300      100
 13 53 19    40.2400      100
 13 53 19    40.2300      100
 13 53 19    40.2400      200
 13 53 19    40.2600      100
 13 53 19    40.2600      100
 13 53 19    40.2600      100
 13 53 19    40.2600      100
 13 53 19    40.2600      100
 13 53 19    40.2600      400
 13 53 30    40.2500      400
 13 53 32    40.2424      425
 13 53 33    40.2600      100
 13 53 33    40.2600      100
 13 53 33    40.2600      100
 13 53 33    40.2600      200
 13 53 33    40.2600      200
 13 53 33    40.2700      100
 13 53 42    40.2400      175
 13 53 43    40.2400      300
 13 53 43    40.2500      100
 13 53 48    40.2600      200
 13 53 48    40.2700      100
 13 53 48    40.2600      100
 13 53 49    40.2800      100
 13 53 50    40.2800      100
 13 53 53    40.2900      100
 13 53 53    40.2603      100
 13 53 53    40.2600      100
 13 53 53    40.2600      200
 13 53 53    40.2900      100
 13 53 53    40.2900      200
 13 53 56    40.2600      300
 13 53 56    40.2600      200
 13 53 56    40.2600      100
 13 53 56    40.2600      100
 13 53 58    40.2600      100
 13 53 58    40.2600      100
 13 54 00    40.2600      100
 13 54 01    40.2600      100
 13 54 01    40.2600      100
 13 54 03    40.2700      100
 13 54 04    40.2900      100
 13 54 09    40.2700      100
 13 54 09    40.2600      100
 13 54 09    40.2600      100
 13 54 13    40.2700      200
 13 54 13    40.2700      100
 13 54 13    40.2400      100
 13 54 14    40.2400      100
 13 54 14    40.2400      100
 13 54 18    40.2200      100
 13 54 18    40.2200      100
 13 54 19    40.2001      100
 13 54 21    40.2200      100
 13 54 21    40.2200      100
 13 54 21    40.2200      500
 13 54 21    40.2200      100
 13 54 21    40.2200      600
 13 54 21    40.2200      300
 13 54 21    40.2200      400
 13 54 21    40.2200      100
 13 54 21    40.2200      800
 13 54 22    40.2300      100
 13 54 22    40.2300      100
 13 54 22    40.2300      100
 13 54 22    40.2200      100
 13 54 23    40.2200      600
 13 54 23    40.2200     4600
 13 54 23    40.1902      100
 13 54 23    40.1902      100
 13 54 26    40.2000      300
 13 54 27    40.2000      100
 13 54 27    40.2001      100
 13 54 27    40.2000      100
 13 54 29    40.2060      111
 13 54 30    40.2000      100
 13 54 30    40.2000      100
 13 54 30    40.1900      100
 13 54 30    40.1900      100
 13 54 31    40.1904      100
 13 54 32    40.2100      100
 13 54 32    40.2100      100
 13 54 33    40.1900      100
 13 54 33    40.1900      100
 13 54 33    40.1900      100
 13 54 33    40.1900      100
 13 54 33    40.1900      100
 13 54 33    40.1900      300
 13 54 34    40.1900      200
 13 54 34    40.1900      100
 13 54 34    40.1900      100
 13 54 34    40.1900      200
 13 54 34    40.1900      300
 13 54 34    40.1900      300
 13 54 34    40.1900      300
 13 54 34    40.1900      300
