year mom day ibm vw ew sp M T W R F
1993 3 18 0.002294 0.006451 0.003661 0.007986 0 0 0 1 0
1993 3 19 -0.016018 -0.004362 -0.000979 -0.003784 0 0 0 0 1
1993 3 22 -0.002326 -0.004084 -0.005483 -0.002888 1 0 0 0 0
1993 3 23 0.011655 -0.00055 0.000374 -0.000267 0 1 0 0 0
1993 3 24 -0.057604 -0.001474 -0.000496 -0.001538 0 0 1 0 0
1993 3 25 -0.012225 0.006467 0.004903 0.006271 0 0 0 1 0
1993 3 26 0.017327 -0.003707 0.002548 -0.006875 0 0 0 0 1
1993 3 29 0.007299 0.00425 0.00296 0.006677 1 0 0 0 0
1993 3 30 -0.033816 0.003785 0.001396 0.002662 0 1 0 0 0
1993 3 31 0.0175 0.001575 0.007672 -0.000664 0 0 1 0 0
1993 4 1 0.019656 -0.00326 0.000219 -0.003033 0 0 0 1 0
1993 4 2 0.014458 -0.019042 -0.008768 -0.019787 0 0 0 0 1
1993 4 5 0 0.001161 -0.001941 0.002039 1 0 0 0 0
1993 4 6 -0.011876 -0.00407 -0.0051 -0.002555 0 1 0 0 0
1993 4 7 0.004808 0.003153 0.001452 0.003559 0 0 1 0 0
1993 4 8 -0.038278 -0.00207 0.000382 -0.00201 0 0 0 1 0
1993 4 12 0.014925 0.012223 0.002482 0.014779 1 0 0 0 0
1993 4 13 -0.031863 0.003373 0.004784 0.001896 0 1 0 0 0
1993 4 14 -0.007595 -0.000282 0.00225 -0.001247 0 0 1 0 0
1993 4 15 -0.005102 -0.001544 0.001072 -0.00058 0 0 0 1 0
1993 4 16 0.005128 0.000321 0.001528 0.001204 0 0 0 0 1
1993 4 19 0.005102 -0.003329 -0.00228 -0.003297 1 0 0 0 0
1993 4 20 0.027919 -0.004922 -0.002679 -0.005274 0 1 0 0 0
1993 4 21 -0.02963 -0.00158 0.003355 -0.003303 0 0 1 0 0
1993 4 22 -0.012723 -0.006803 0.002871 -0.0094 0 0 0 1 0
1993 4 23 -0.015464 -0.005137 0.000391 -0.00553 0 0 0 0 1
1993 4 26 0.013089 -0.009574 -0.00915 -0.007986 1 0 0 0 0
1993 4 27 0 0.008342 0.002283 0.01031 0 1 0 0 0
1993 4 28 0.031008 0.001651 0.003716 2.3e-05 0 0 1 0 0
1993 4 29 -0.02005 0.002207 0.003144 0.001986 0 0 0 1 0
1993 4 30 -0.005115 0.003901 0.007291 0.002962 0 0 0 0 1
1993 5 3 0.012853 0.005281 0.002285 0.005157 1 0 0 0 0
1993 5 4 0 0.005633 0.007862 0.003594 0 1 0 0 0
1993 5 5 0.002538 0.003123 0.006142 0.001058 0 0 1 0 0
1993 5 6 -0.011848 -0.002661 0.002436 -0.002835 0 0 0 1 0
1993 5 7 0.007772 -0.001224 0.002298 -0.002143 0 0 0 0 1
1993 5 10 0.005141 0.001903 0.002805 0.001108 1 0 0 0 0
1993 5 11 0 0.003067 0.002363 0.003523 0 1 0 0 0
1993 5 12 -0.017903 0.000346 0.002095 0.00099 0 0 1 0 0
1993 5 13 -0.010417 -0.010593 -0.001497 -0.012522 0 0 0 1 0
1993 5 14 0.007895 -2e-04 0.002265 0.000751 0 0 0 0 1
1993 5 17 -0.005222 0.001104 3e-06 0.001843 1 0 0 0 0
1993 5 18 0.028871 0.000836 -7.4e-05 -0.000114 0 1 0 0 0
1993 5 19 0.012755 0.013577 0.005276 0.016465 0 0 1 0 0
1993 5 20 -0.007557 0.006615 0.004392 0.006748 0 0 0 1 0
1993 5 21 -0.017766 -0.00749 0.002213 -0.010542 0 0 0 0 1
1993 5 24 0.028424 0.002864 0.001646 0.004845 1 0 0 0 0
1993 5 25 0.012563 0.002931 0.002092 0.001897 0 1 0 0 0
1993 5 26 0.047146 0.009676 0.005061 0.010226 0 0 1 0 0
1993 5 27 0.009479 -0.001439 0.004271 -0.002272 0 0 0 1 0
1993 5 28 -0.00939 -0.003797 0.001469 -0.004907 0 0 0 0 1
1993 6 1 -0.014218 0.007018 0.00222 0.008085 0 1 0 0 0
1993 6 2 0.036058 0.000652 0.004306 4.4e-05 0 0 1 0 0
1993 6 3 0 -0.001812 0.002522 -0.002997 0 0 0 1 0
1993 6 4 0.00232 -0.005294 0.001175 -0.00537 0 0 0 0 1
1993 6 7 -0.032407 -0.006377 -0.00277 -0.005266 1 0 0 0 0
1993 6 8 0 -0.007295 -0.004291 -0.006656 0 1 0 0 0
1993 6 9 0.011962 0.00275 0.002599 0.002406 0 0 1 0 0
1993 6 10 -0.007092 -0.000957 -0.000617 -0.000897 0 0 0 1 0
1993 6 11 0 0.003408 0.004629 0.004221 0 0 0 0 1
1993 6 14 -0.009524 0.001399 -0.000288 0.001006 1 0 0 0 0
1993 6 15 -0.040865 -0.001234 0.00237 -0.003216 0 1 0 0 0
1993 6 16 0.010025 0.001555 0.000642 0.002599 0 0 1 0 0
1993 6 17 -0.014888 0.002259 0.002261 0.002481 0 0 0 1 0
1993 6 18 -0.005038 -0.008592 -0.000821 -0.010835 0 0 0 0 1
1993 6 21 -0.002532 0.003798 -0.001837 0.005725 1 0 0 0 0
1993 6 22 0 -0.000736 -0.001474 -0.00065 0 1 0 0 0
1993 6 23 -0.01269 -0.00408 -0.000653 -0.006144 0 0 1 0 0
1993 6 24 0.002571 0.006708 0.003596 0.007739 0 0 0 1 0
1993 6 25 0.020513 0.003483 0.005801 0.002194 0 0 0 0 1
1993 6 28 0.012563 0.009659 0.004653 0.009495 1 0 0 0 0
1993 6 29 -0.019851 -0.001963 0.00057 -0.002567 0 1 0 0 0
1993 6 30 0 0.001333 0.005895 -0.000355 0 0 1 0 0
1993 7 1 -0.002532 -0.00156 0.003409 -0.003352 0 0 0 1 0
1993 7 2 -0.020305 -0.004343 0.002301 -0.007082 0 0 0 0 1
1993 7 6 -0.028497 -0.007335 -0.00093 -0.009891 0 1 0 0 0
1993 7 7 -0.005333 0.001197 -0.000364 0.003172 0 0 1 0 0
1993 7 8 0 0.009441 0.004362 0.01312 0 0 0 1 0
1993 7 9 0 0.00074 0.004002 -0.001137 0 0 0 0 1
1993 7 12 0.032172 0.001871 0.002413 0.001897 1 0 0 0 0
1993 7 13 -0.01039 -0.000397 0.002251 -0.001982 0 1 0 0 0
1993 7 14 -0.005249 0.003843 0.004501 0.004441 0 0 1 0 0
1993 7 15 0.002639 -0.001977 0.001535 -0.001911 0 0 0 1 0
1993 7 16 -0.039474 -0.00679 -0.002022 -0.007725 0 0 0 0 1
1993 7 19 -0.043836 -0.001339 -0.002452 0.000628 1 0 0 0 0
1993 7 20 -0.017192 0.002481 0.000715 0.00287 0 1 0 0 0
1993 7 21 0.017493 -0.000774 -0.000881 -0.000291 0 0 1 0 0
1993 7 22 -0.005731 -0.005536 -0.001541 -0.005971 0 0 0 1 0
1993 7 23 -0.025937 0.004529 0.002736 0.005827 0 0 0 0 1
1993 7 26 0.002959 0.005446 0.002782 0.004451 1 0 0 0 0
1993 7 27 0.076696 -0.001907 -0.000692 -0.001893 0 1 0 0 0
1993 7 28 -0.035616 -0.000386 0.001686 -0.002342 0 0 1 0 0
1993 7 29 -0.002841 0.005467 0.004619 0.00682 0 0 0 1 0
1993 7 30 0.014245 -0.003444 0.003492 -0.004686 0 0 0 0 1
1993 8 2 -0.014045 0.004144 0.003036 0.004508 1 0 0 0 0
1993 8 3 -0.011396 -0.000177 0.001697 -0.001955 0 1 0 0 0
1993 8 4 0.023055 0.000112 0.001622 -0.001625 0 0 1 0 0
1993 8 5 -0.008451 -0.001038 -0.00042 -0.000914 0 0 0 1 0
1993 8 6 -0.008571 0.001613 0.002958 0.001227 0 0 0 0 1
1993 8 9 -0.005764 0.004831 0.002349 0.004547 1 0 0 0 0
1993 8 10 0.002899 -0.00124 0.00088 -0.002818 0 1 0 0 0
1993 8 11 -0.023121 0.001405 0.001755 0.002247 0 0 1 0 0
1993 8 12 -0.011834 -0.002904 0.000287 -0.00333 0 0 0 1 0
1993 8 13 -0.002994 0.001829 0.002435 0.002628 0 0 0 0 1
1993 8 16 -0.015015 0.005156 0.003231 0.004976 1 0 0 0 0
1993 8 17 0.04878 0.003131 0.00249 0.001658 0 1 0 0 0
1993 8 18 -0.005814 0.005702 0.004937 0.006422 0 0 1 0 0
1993 8 19 0.005848 0.000393 0.002846 0.000855 0 0 0 1 0
1993 8 20 0.002907 0.000156 0.003656 -0.000592 0 0 0 0 1
1993 8 23 0.028986 -0.001107 2.9e-05 -0.002039 1 0 0 0 0
1993 8 24 -0.011268 0.008786 0.00626 0.009973 0 1 0 0 0
1993 8 25 0.002849 0.000602 0.002724 0.000783 0 0 1 0 0
1993 8 26 0 0.000624 0.000744 0.001978 0 0 0 1 0
1993 8 27 0.002841 -0.000538 0.003408 -0.001085 0 0 0 0 1
1993 8 30 0.011331 0.003012 0.002694 0.002953 1 0 0 0 0
1993 8 31 0.02521 0.004464 0.006772 0.003594 0 1 0 0 0
1993 9 1 0.002732 0.000428 0.003611 -0.000884 0 0 1 0 0
1993 9 2 0.002725 -0.00175 0.002683 -0.003994 0 0 0 1 0
1993 9 3 -0.005435 0.000642 0.004525 8.7e-05 0 0 0 0 1
1993 9 7 -0.005464 -0.007684 -0.006441 -0.006113 0 1 0 0 0
1993 9 8 -0.024725 -0.006674 -0.007731 -0.004078 0 0 1 0 0
1993 9 9 0 0.003952 0.005185 0.001861 0 0 0 1 0
1993 9 10 -0.014085 0.008274 0.007682 0.009224 0 0 0 0 1
1993 9 13 0.002857 -0.000124 -0.000923 0.000736 1 0 0 0 0
1993 9 14 -0.008547 -0.005203 -0.004947 -0.004675 0 1 0 0 0
1993 9 15 0.002874 0.003539 0.004943 0.003696 0 0 1 0 0
1993 9 16 -0.002865 -0.002253 0.001867 -0.004701 0 0 0 1 0
1993 9 17 -0.002874 -0.000803 0.002883 -0.001306 0 0 0 0 1
1993 9 20 -0.025937 -0.00554 -0.000753 -0.008238 1 0 0 0 0
1993 9 21 -0.002959 -0.005769 -0.008618 -0.004615 0 1 0 0 0
1993 9 22 -0.005935 0.008293 0.009183 0.007175 0 0 1 0 0
1993 9 23 0 0.004651 0.004678 0.003376 0 0 0 1 0
1993 9 24 -0.002985 0.000868 0.005248 -0.00024 0 0 0 0 1
1993 9 27 0 0.007645 0.00425 0.009112 1 0 0 0 0
1993 9 28 0 0.000729 0.002912 -0.000585 0 1 0 0 0
1993 9 29 -0.002994 -0.00165 0.003759 -0.003077 0 0 1 0 0
1993 9 30 0.009009 -0.000754 0.008161 -0.002565 0 0 0 1 0
1993 10 1 0.044643 0.003288 0.002322 0.005142 0 0 0 0 1
1993 10 4 0.008547 0.000751 0.002189 0.000108 1 0 0 0 0
1993 10 5 -0.011299 -0.000279 0.000788 -0.000303 0 1 0 0 0
1993 10 6 0.005714 5e-06 0.005478 -0.000997 0 0 1 0 0
1993 10 7 0 -0.00289 0.001644 -0.003386 0 0 0 1 0
1993 10 8 0.005682 0.001722 0.003007 0.002461 0 0 0 0 1
1993 10 11 -0.002825 0.00211 0.004058 0.001238 1 0 0 0 0
1993 10 12 -0.008499 0.002527 0.004182 0.000521 0 1 0 0 0
1993 10 13 -0.014286 0.0021 0.005263 0.000802 0 0 1 0 0
1993 10 14 -0.011594 0.008789 0.005592 0.011571 0 0 0 1 0
1993 10 15 0.043988 0.004807 0.007806 0.005719 0 0 0 0 1
1993 10 18 -0.011236 -0.002638 -0.000283 -0.002236 1 0 0 0 0
1993 10 19 -0.014205 -0.007644 -0.006286 -0.004782 0 1 0 0 0
1993 10 20 0.005764 -0.000962 -0.000452 -3e-04 0 0 1 0 0
1993 10 21 0.031519 -6e-04 0.001573 -0.001523 0 0 0 1 0
1993 10 22 -0.011111 -0.002278 0.003036 -0.004491 0 0 0 0 1
1993 10 25 0.008427 0.000251 -4.1e-05 0.002007 1 0 0 0 0
1993 10 26 0.030641 -0.001299 -0.000427 0.000215 0 1 0 0 0
1993 10 27 -0.005405 0.002389 0.003506 0.000668 0 0 1 0 0
1993 10 28 -0.005435 0.005235 0.004847 0.006715 0 0 0 1 0
1993 10 29 0.005464 0.002568 0.00911 0.000214 0 0 0 0 1
1993 11 1 0.038043 0.002763 0.000791 0.002715 1 0 0 0 0
1993 11 2 0.065445 -0.000754 0.002218 -0.001407 0 1 0 0 0
1993 11 3 -0.002457 -0.011904 -0.006043 -0.01157 0 0 1 0 0
1993 11 4 -0.014778 -0.013017 -0.008979 -0.011943 0 0 0 1 0
1993 11 5 0.002513 0.004098 -0.000639 0.004547 0 0 0 0 1
1993 11 8 0.007519 0.002854 0.00464 0.001393 1 0 0 0 0
1993 11 9 -0.022388 0.001959 0.003603 0.000261 0 1 0 0 0
1993 11 10 0.015267 0.006413 0.0053 0.007364 0 0 1 0 0
1993 11 11 0.042607 -0.000661 0.004398 -0.002329 0 0 0 1 0
1993 11 12 -0.007212 0.004443 0.003282 0.005944 0 0 0 0 1
1993 11 15 -0.012107 -0.004234 -0.003413 -0.003524 1 0 0 0 0
1993 11 16 0.034314 0.00356 -0.003253 0.006447 0 1 0 0 0
1993 11 17 -0.016588 -0.005256 -0.003082 -0.004135 0 0 1 0 0
1993 11 18 0.016867 -0.003911 -0.002801 -0.00256 0 0 0 1 0
1993 11 19 -0.016588 -0.002874 -0.00194 -0.0022 0 0 0 0 1
1993 11 22 0.00241 -0.010585 -0.014896 -0.007501 1 0 0 0 0
1993 11 23 0.021635 0.005314 0.006266 0.004138 0 1 0 0 0
1993 11 24 0.037647 0.004805 0.00557 0.002885 0 0 1 0 0
1993 11 26 0.011338 0.002376 0.003676 0.001514 0 0 0 0 1
1993 11 29 -0.024664 -0.00214 -0.004613 -0.002505 1 0 0 0 0
1993 11 30 -0.009195 -0.000655 0.002892 -0.000238 0 1 0 0 0
1993 12 1 -0.013921 0.003468 0.005233 0.000217 0 0 1 0 0
1993 12 2 0.011765 0.002415 0.001762 0.002641 0 0 0 1 0
1993 12 3 -0.004651 0.004064 0.003712 0.003844 0 0 0 0 1
1993 12 6 0.004673 0.002906 0.000568 0.003313 1 0 0 0 0
1993 12 7 0 0.000597 -0.00047 0.000708 0 1 0 0 0
1993 12 8 0.002326 -0.000174 0.00182 -0.001007 0 0 1 0 0
1993 12 9 -0.00464 -0.004129 -0.001706 -0.004525 0 0 0 1 0
1993 12 10 0.030303 -0.000558 0.001354 -0.000539 0 0 0 0 1
1993 12 13 0.038462 0.001851 -0.002096 0.003815 1 0 0 0 0
1993 12 14 -0.021786 -0.006262 -0.007751 -0.005669 0 1 0 0 0
1993 12 15 0.013363 -0.001973 0.000844 -0.002635 0 0 1 0 0
1993 12 16 0.010989 0.002343 0.001864 0.003248 0 0 0 1 0
1993 12 17 0.03913 0.006309 0.003743 0.006561 0 0 0 0 1
1993 12 20 -0.023013 -0.000627 -0.002501 -0.001136 1 0 0 0 0
1993 12 21 0.004283 -0.00244 -0.00323 -0.001181 0 1 0 0 0
1993 12 22 0.010661 0.003117 0.000744 0.004341 0 0 1 0 0
1993 12 23 -0.010549 0.001715 0.004317 0.000128 0 0 0 1 0
1993 12 27 0.008529 0.005823 0.00296 0.006761 1 0 0 0 0
1993 12 28 -0.012685 0.002453 0.002967 0.00085 0 1 0 0 0
1993 12 29 -0.004283 0.001306 0.00613 -0.000764 0 0 1 0 0
1993 12 30 -0.019355 -0.002109 0.002859 -0.004123 0 0 0 1 0
1993 12 31 -0.008772 -0.000564 0.012732 -0.004673 0 0 0 0 1
1994 1 3 0.019912 -0.003734 0.00351 -0.002165 1 0 0 0 0
1994 1 4 0.023861 0.00282 0.006372 0.003115 0 1 0 0 0
1994 1 5 0.008475 0.00237 0.005785 0.001414 0 0 1 0 0
1994 1 6 -0.016807 -0.000604 0.002806 -0.00092 0 0 0 1 0
1994 1 7 0.00641 0.00466 0.005166 0.005951 0 0 0 0 1
1994 1 10 0.006369 0.008585 0.002477 0.011428 1 0 0 0 0
1994 1 11 -0.010549 -0.001423 0.000763 -0.002399 0 1 0 0 0
1994 1 12 -0.008529 0.000369 0.001942 8.4e-05 0 0 1 0 0
1994 1 13 0.010753 -0.001463 0.003029 -0.003585 0 0 0 1 0
1994 1 14 -0.002128 0.004685 0.005096 0.005164 0 0 0 0 1
1994 1 17 -0.01919 -0.00183 0.000957 -0.00339 1 0 0 0 0
1994 1 18 -0.006522 0.001393 0.00178 0.002007 0 1 0 0 0
1994 1 19 -0.019694 -0.000383 0.001372 0.000105 0 0 1 0 0
1994 1 20 -0.013393 0.001714 0.00237 0.001434 0 0 0 1 0
1994 1 21 0 -0.000624 0.004174 -0.000547 0 0 0 0 1
1994 1 24 0.061086 -0.004403 -0.001947 -0.005793 1 0 0 0 0
1994 1 25 -0.006397 -0.002546 -0.002 -0.002225 0 1 0 0 0
1994 1 26 -0.032189 0.004027 0.004313 0.004842 0 0 1 0 0
1994 1 27 0.013304 0.00732 0.003525 0.008136 0 0 0 1 0
1994 1 28 0.010941 0.004214 0.004521 0.003459 0 0 0 0 1
1994 1 31 -0.021645 0.006028 0.006356 0.006079 1 0 0 0 0
1994 2 1 0 -0.002316 -0.000619 -0.004132 0 1 0 0 0
1994 2 2 -0.002212 0.004281 0.003598 0.004962 0 0 1 0 0
1994 2 3 -0.011086 -0.002056 0.000276 -0.002676 0 0 0 1 0
1994 2 4 -0.06278 -0.022835 -0.016368 -0.022675 0 0 0 0 1
1994 2 7 0.043269 0.003109 -0.000572 0.004151 1 0 0 0 0
1994 2 8 -0.011521 0.000811 0.004729 -0.001484 0 1 0 0 0
1994 2 9 -0.009324 0.00432 0.004682 0.00363 0 0 1 0 0
1994 2 10 -0.004706 -0.006429 -0.000639 -0.008122 0 0 0 1 0
1994 2 11 0.007092 0.000112 -0.0014 0.002666 0 0 0 0 1
1994 2 14 0.014085 0.000966 0.000657 0.000106 1 0 0 0 0
1994 2 15 0.009259 0.0046 0.003034 0.00487 0 1 0 0 0
1994 2 16 0.002294 0.000792 0.004884 0.000571 0 0 1 0 0
1994 2 17 -0.034325 -0.004297 -0.000731 -0.005182 0 0 0 1 0
1994 2 18 -0.00237 -0.004818 -0.0017 -0.005634 0 0 0 0 1
1994 2 22 0.019002 0.005966 -0.000266 0.008061 0 1 0 0 0
1994 2 23 -0.002331 -0.001448 -0.000553 -0.001633 0 0 1 0 0
1994 2 24 -0.011682 -0.012428 -0.008136 -0.013661 0 0 0 1 0
1994 2 25 0 0.003664 0.003523 0.003899 0 0 0 0 1
1994 2 28 0 0.004294 0.008243 0.002296 1 0 0 0 0
1994 3 1 0.014184 -0.005279 -0.005555 -0.00578 0 1 0 0 0
1994 3 2 -0.011655 -0.00141 -0.005142 0.000797 0 0 1 0 0
1994 3 3 -0.007075 -0.002025 0.001051 -0.003873 0 0 0 1 0
1994 3 4 0 0.004606 0.006115 0.003736 0 0 0 0 1
1994 3 7 -0.007126 0.005598 0.004107 0.004669 1 0 0 0 0
1994 3 8 0.047847 -0.002197 -0.000521 -0.002206 0 1 0 0 0
1994 3 9 0.011416 0.001745 0.001876 0.002533 0 0 1 0 0
1994 3 10 0.011287 -0.00579 -0.001803 -0.006766 0 0 0 1 0
1994 3 11 -0.002232 0.004102 0.002971 0.005475 0 0 0 0 1
1994 3 14 0.029083 0.002906 0.00308 0.002037 1 0 0 0 0
1994 3 15 -0.002174 0.000439 0.003165 -0.000813 0 1 0 0 0
1994 3 16 0.015251 0.00549 0.005003 0.00516 0 0 1 0 0
1994 3 17 -0.006438 0.003115 0.003851 0.003153 0 0 0 1 0
1994 3 18 -0.012959 0.000592 0.003699 0.00034 0 0 0 0 1
1994 3 21 0.026258 -0.005098 -0.004664 -0.00535 1 0 0 0 0
1994 3 22 -0.006397 0.000762 0.002025 0.000555 0 1 0 0 0
1994 3 23 -0.017167 0.00063 0.002429 -0.000555 0 0 1 0 0
1994 3 24 -0.015284 -0.009549 -0.007307 -0.008943 0 0 0 1 0
1994 3 25 -0.042129 -0.005952 0.002013 -0.008119 0 0 0 0 1
1994 3 28 -0.006944 -0.004818 -0.010704 -0.001259 1 0 0 0 0
1994 3 29 -0.018648 -0.017826 -0.014216 -0.016348 0 1 0 0 0
1994 3 30 0.016627 -0.015234 -0.015448 -0.015316 0 0 1 0 0
1994 3 31 0.021028 -0.001431 -0.005163 0.000494 0 0 0 1 0
1994 4 4 -0.029748 -0.016179 -0.020549 -0.015367 1 0 0 0 0
1994 4 5 0.007075 0.023771 0.022739 0.021348 0 1 0 0 0
1994 4 6 -0.004684 0.00057 0.003281 -0.000535 0 0 1 0 0
1994 4 7 0 0.006125 0.00587 0.006316 0 0 0 1 0
1994 4 8 -0.011765 -0.007577 -0.001988 -0.008384 0 0 0 0 1
1994 4 11 0.009524 0.003098 -0.000964 0.006195 1 0 0 0 0
1994 4 12 -0.002358 -0.004958 -0.00429 -0.005113 0 1 0 0 0
1994 4 13 -0.009456 -0.005797 -0.007957 -0.002927 0 0 1 0 0
1994 4 14 0.02864 0.000386 0.000264 0.000269 0 0 0 1 0
1994 4 15 -0.016241 0.000358 0.000997 -0.000448 0 0 0 0 1
1994 4 18 0.007075 -0.00818 -0.007061 -0.008337 1 0 0 0 0
1994 4 19 0 -0.002913 -0.007999 0.000181 0 1 0 0 0
1994 4 20 -0.021077 -0.003958 -0.007835 -0.001311 0 0 1 0 0
1994 4 21 0.117225 0.014568 0.008191 0.015318 0 0 0 1 0
1994 4 22 0.006424 4.5e-05 0.004762 -0.002451 0 0 0 0 1
1994 4 25 0.008511 0.010256 0.005816 0.011349 1 0 0 0 0
1994 4 26 -0.012658 0.001001 0.004719 -0.001855 0 1 0 0 0
1994 4 28 -0.023504 -0.005149 0.001154 -0.00613 0 0 0 1 0
1994 4 29 0.006565 0.004598 0.005459 0.00403 0 0 0 0 1
1994 5 2 0.008696 0.00544 0.003325 0.004679 1 0 0 0 0
1994 5 3 0.006466 -2.2e-05 0.002695 2.2e-05 0 1 0 0 0
1994 5 4 -0.010707 -0.001381 0.001993 -0.002892 0 0 1 0 0
1994 5 5 -0.006494 -0.00092 0.001005 -0.000753 0 0 0 1 0
1994 5 6 -0.010941 -0.008426 -0.004925 -0.007887 0 0 0 0 1
1994 5 9 0.00885 -0.012199 -0.007245 -0.012282 1 0 0 0 0
1994 5 10 0.017544 0.005811 0.002666 0.008342 0 1 0 0 0
1994 5 11 -0.012931 -0.009974 -0.005201 -0.010134 0 0 1 0 0
1994 5 12 0 0.003662 0.002414 0.005119 0 0 0 1 0
1994 5 13 0.004367 0.000397 0.00057 0.000879 0 0 0 0 1
1994 5 16 0.017391 -0.001099 -0.003631 0.000788 1 0 0 0 0
1994 5 17 0.047009 0.008063 -0.000643 0.010979 0 1 0 0 0
1994 5 18 -0.008163 0.011023 0.006366 0.009613 0 0 1 0 0
1994 5 19 0.010288 0.006051 0.006329 0.00615 0 0 0 1 0
1994 5 20 0.01222 -0.001931 0.00245 -0.003417 0 0 0 0 1
1994 5 23 -0.006036 -0.002849 -0.000677 -0.003781 1 0 0 0 0
1994 5 24 0.022267 0.003675 0.002041 0.003553 0 1 0 0 0
1994 5 25 0.007921 0.002553 0.001672 0.003364 0 0 1 0 0
1994 5 26 0.005894 0.002451 0.002985 0.001578 0 0 0 1 0
1994 5 27 -0.005859 0.001083 0.003964 0.000591 0 0 0 0 1
1994 5 31 -0.009823 -0.001111 0.00071 -0.001793 0 1 0 0 0
1994 6 1 0.007937 0.002468 0.000238 0.002453 0 0 1 0 0
1994 6 2 -0.023622 0.001563 0.00469 4.4e-05 0 0 0 1 0
1994 6 3 -0.016129 0.00482 0.003959 0.005419 0 0 0 0 1
1994 6 6 0.026639 2.8e-05 0.002816 -0.002717 1 0 0 0 0
1994 6 7 0 -0.002342 -0.002367 -0.00146 0 1 0 0 0
1994 6 8 -0.015968 -0.00423 -0.002129 -0.00251 0 0 1 0 0
1994 6 9 0.006085 0.000317 0.000293 0.00175 0 0 0 1 0
1994 6 10 0.010081 0.002676 0.004266 0.001769 0 0 0 0 1
1994 6 13 0.017964 0.000596 0.000449 0.000937 1 0 0 0 0
1994 6 14 0.019608 0.005376 0.00146 0.007123 0 1 0 0 0
1994 6 15 -0.019231 -0.002873 0.000783 -0.003806 0 0 1 0 0
1994 6 16 -0.013725 0.001942 0.000657 0.002866 0 0 0 1 0
1994 6 17 -0.007952 -0.006473 -0.001447 -0.007534 0 0 0 0 1
1994 6 20 -0.012024 -0.009129 -0.010576 -0.006478 1 0 0 0 0
1994 6 21 -0.010142 -0.009213 -0.008551 -0.009089 0 1 0 0 0
1994 6 22 0.016393 0.003564 0.003631 0.003877 0 0 1 0 0
1994 6 23 -0.018145 -0.008466 -0.006563 -0.007636 0 0 0 1 0
1994 6 24 -0.016427 -0.013793 -0.009863 -0.01519 0 0 0 0 1
1994 6 27 0.02714 0.008519 0.000437 0.010185 1 0 0 0 0
1994 6 28 -0.006098 -0.002428 -0.002253 -0.002772 0 1 0 0 0
1994 6 29 -0.01227 0.003717 0.002115 0.003497 0 0 1 0 0
1994 6 30 -0.026915 -0.004663 0.008121 -0.007506 0 0 0 1 0
1994 7 1 -0.029787 0.004416 0.001082 0.004344 0 0 0 0 1
1994 7 5 -0.013158 -0.00014 -0.002634 0.000381 0 1 0 0 0
1994 7 6 0.013333 -0.000265 -0.000273 -0.000538 0 0 1 0 0
1994 7 7 -0.004386 0.004909 0.003747 0.005043 0 0 0 1 0
1994 7 8 -0.002203 0.001876 0.000896 0.002609 0 0 0 0 1
1994 7 11 -0.01766 -0.002492 -0.000823 -0.003314 1 0 0 0 0
1994 7 12 0.004494 0.001048 0.002198 -0.000246 0 1 0 0 0
1994 7 13 0.01566 0.003776 0.005151 0.001741 0 0 1 0 0
1994 7 14 0.026432 0.009599 0.007755 0.010429 0 0 0 1 0
1994 7 15 -0.023605 0.001203 0.00487 0.001654 0 0 0 0 1
1994 7 18 0 0.001981 -4.9e-05 0.002334 1 0 0 0 0
1994 7 19 -0.021978 -0.002287 0.000815 -0.002988 0 1 0 0 0
1994 7 20 0.004494 -0.005037 -0.002735 -0.00498 0 0 1 0 0
1994 7 21 0.116331 0.0016 0.001574 0.002236 0 0 0 1 0
1994 7 22 -0.016032 0.000593 0.001984 0.001105 0 0 0 0 1
1994 7 25 0.014257 0.001693 -0.000317 0.002516 1 0 0 0 0
1994 7 26 0.002008 -0.001482 0.000341 -0.001959 0 1 0 0 0
1994 7 27 0.002004 -0.002342 9.7e-05 -0.001743 0 0 1 0 0
1994 7 28 -0.004 0.002468 4.7e-05 0.00369 0 0 0 1 0
1994 7 29 -0.006024 0.009269 0.00889 0.008828 0 0 0 0 1
1994 8 1 0.016162 0.005234 0.00187 0.006023 1 0 0 0 0
1994 8 2 -0.00994 0.001336 0.000968 -0.000976 0 1 0 0 0
1994 8 3 0.012048 0.000378 0.002655 0.001954 0 0 1 0 0
1994 8 4 0.005952 -0.00476 -0.000926 -0.006631 0 0 0 1 0
1994 8 5 -0.011881 -0.002989 -0.000553 -0.002858 0 0 0 0 1
1994 8 8 0.014028 0.002175 0.00076 0.00175 1 0 0 0 0
1994 8 9 0.019763 0.000868 0.001964 6.6e-05 0 1 0 0 0
1994 8 10 -0.005814 0.005341 0.002617 0.005197 0 0 1 0 0
1994 8 11 0.007797 -0.002715 -6.9e-05 -0.003085 0 0 0 1 0
1994 8 12 -0.01354 0.005338 0.005308 0.00669 0 0 0 0 1
1994 8 15 0.009804 8e-06 0.000246 -0.001559 1 0 0 0 0
1994 8 16 0.003883 0.005961 0.001153 0.008195 0 1 0 0 0
1994 8 17 0.003868 0.001813 0.004571 0.000344 0 0 1 0 0
1994 8 18 0.021195 -0.003317 0.000801 -0.0043 0 0 0 1 0
1994 8 19 0.028302 0.001369 0.003999 0.001101 0 0 0 0 1
1994 8 22 -0.005505 -0.001753 0.000981 -0.002955 1 0 0 0 0
