hour min second price   volume
11 59 16    40.6000       100
11 59 16    40.6100       100
11 59 16    40.6100       100
11 59 18    40.6000       100
11 59 18    40.6000       100
11 59 18    40.5900       100
11 59 18    40.5900       100
11 59 19    40.5900       100
11 59 19    40.5900       100
11 59 19    40.5800       100
11 59 19    40.5800       100
11 59 20    40.5800       200
11 59 21    40.5700       100
11 59 21    40.5700       300
11 59 22    40.5600       300
11 59 22    40.5800       100
11 59 22    40.5800       100
11 59 22    40.5800       100
11 59 22    40.5700       100
11 59 22    40.5700       100
11 59 22    40.5800       100
11 59 22    40.5800       100
11 59 22    40.5800       100
11 59 22    40.5800       200
11 59 22    40.6000       100
11 59 23    40.6100       100
11 59 23    40.6200       100
11 59 23    40.6122       194
11 59 24    40.6200       200
11 59 24    40.6200       100
11 59 24    40.6000       100
11 59 25    40.6100       100
11 59 25    40.6100       100
11 59 28    40.6300       100
11 59 33    40.6000       100
11 59 33    40.6000       600
11 59 33    40.5900       300
11 59 34    40.5900       100
11 59 39    40.6000       100
11 59 41    40.5900       400
11 59 50    40.5900       700
11 59 51    40.5800       100
11 59 57    40.5700       100
11 59 57    40.5700       100
12 00 06    40.5715       200
12 00 07    40.5700       100
12 00 07    40.5700       100
12 00 07    40.5700       100
12 00 07    40.5700       100
12 00 10    40.6000       100
12 00 10    40.6000       100
12 00 10    40.5900       100
12 00 10    40.5900       200
12 00 10    40.6000       100
12 00 10    40.6000       100
12 00 10    40.6000       100
12 00 11    40.6000       100
12 00 11    40.6100       100
12 00 11    40.6100       100
12 00 13    40.6100       100
12 00 14    40.6000       100
12 00 14    40.6000       100
12 00 14    40.6000       100
12 00 14    40.5900       100
12 00 15    40.5900       100
12 00 15    40.5900       300
12 00 15    40.5700       100
12 00 15    40.5700       100
12 00 15    40.5500       389
12 00 16    40.5600       100
12 00 16    40.5600       100
12 00 17    40.5800       100
12 00 25    40.6000       100
12 00 25    40.5900       100
12 00 25    40.5900       100
12 00 26    40.5900       100
12 00 33    40.5900       100
12 00 33    40.5900       100
12 00 33    40.5900       100
12 00 33    40.5900       100
12 00 38    40.6100       300
12 00 39    40.6100       100
12 00 41    40.6000       100
12 00 41    40.5800       100
12 00 41    40.5800       100
12 00 41    40.5800       100
12 00 41    40.5800       100
12 00 45    40.5999       200
12 00 50    40.5700       100
12 00 51    40.5600       100
12 00 53    40.5700       400
12 00 54    40.5700       100
12 00 54    40.5700       100
12 01 01    40.5600       100
12 01 09    40.5700       100
12 01 23    40.5610       500
12 01 27    40.5700       100
12 01 27    40.5700       100
12 01 35    40.5600       100
12 01 37    40.5700       200
12 01 37    40.5700       100
12 01 37    40.5700       100
12 01 38    40.5700       100
12 01 39    40.5500       200
12 01 39    40.5400       100
12 01 39    40.5400       100
12 01 44    40.5500       100
12 01 50    40.5400       100
12 01 50    40.5400       100
12 01 51    40.5564       200
12 02 00    40.5310       500
12 02 01    40.5600       300
12 02 02    40.5700       100
12 02 02    40.5700       300
12 02 09    40.5900       100
12 02 09    40.5900       100
12 02 10    40.6000       100
12 02 11    40.6000       100
12 02 11    40.6000       200
12 02 11    40.5800       100
12 02 11    40.5800       100
12 02 11    40.5800       200
12 02 16    40.5750       100
12 02 19    40.6000       300
12 02 21    40.6100       100
12 02 21    40.6100       100
12 02 22    40.6100       200
12 02 25    40.6000       300
12 02 27    40.6000       100
12 02 27    40.6000       100
12 02 32    40.6100       189
12 02 33    40.6000       100
12 02 34    40.6200       100
12 02 41    40.5900       100
12 02 42    40.5900       100
12 02 43    40.5900       100
12 02 43    40.5900       100
12 02 45    40.6190       200
12 02 46    40.5900       100
12 02 46    40.5900       100
12 02 55    40.6100       100
12 02 59    40.6000       100
12 02 59    40.6100       100
12 02 59    40.5900       100
12 02 59    40.5900       100
12 02 59    40.5900       100
12 03 05    40.6080       150
12 03 05    40.5900       100
12 03 06    40.5900       100
12 03 07    40.5900       100
12 03 08    40.5900       100
12 03 08    40.5800       100
12 03 10    40.5700       100
12 03 10    40.5700       100
12 03 12    40.5500       100
12 03 12    40.5800       100
12 03 14    40.5880      1495
12 03 15    40.5500       100
12 03 15    40.5500       100
12 03 15    40.5400       100
12 03 17    40.5400       100
12 03 17    40.5400       100
12 03 19    40.5585       300
12 03 21    40.5400       100
12 03 27    40.5400       200
12 03 30    40.5200       100
12 03 31    40.5300       100
12 03 31    40.5300       100
12 03 31    40.5300       100
12 03 31    40.5300       100
12 03 31    40.5300       100
12 03 31    40.5400       100
12 03 31    40.5300       100
12 03 31    40.5300       200
12 03 32    40.5500       200
12 03 39    40.5300       100
12 03 39    40.5500       100
12 03 39    40.5500       400
12 03 39    40.5300       100
12 03 51    40.5500       100
12 03 51    40.5500       100
12 03 52    40.5500       100
12 03 52    40.5500       100
12 03 56    40.5400       100
12 03 56    40.5400       100
12 03 56    40.5400       100
12 03 56    40.5400       100
12 04 02    40.5300       100
12 04 10    40.5300       100
12 04 10    40.5400       200
12 04 10    40.5300       100
12 04 10    40.5300       100
12 04 10    40.5200       500
12 04 11    40.5300       100
12 04 11    40.5300       100
12 04 11    40.5300       100
12 04 11    40.5200       200
12 04 11    40.5200       100
12 04 11    40.5100       100
12 04 11    40.5100       100
12 04 11    40.5200       100
12 04 11    40.5200       100
12 04 11    40.5200       100
12 04 16    40.5200       100
12 04 29    40.5200       100
12 04 29    40.5200       200
12 04 30    40.5000       100
12 04 30    40.5000       100
12 04 30    40.5000       100
12 04 36    40.4900       100
12 04 36    40.5000       100
12 04 37    40.4900       100
12 04 37    40.4900       100
12 04 37    40.4900       100
12 04 37    40.4900       100
12 04 37    40.4900       100
12 04 37    40.5200       300
12 04 38    40.4900       100
12 04 43    40.5000       100
12 04 43    40.5000       100
12 04 43    40.5100       152
12 04 46    40.4800       100
12 04 46    40.4800       100
12 04 56    40.4718       400
12 04 56    40.4700       300
12 04 56    40.4700       100
12 04 56    40.4500       100
12 04 57    40.4800       100
12 05 09    40.4600       100
12 05 09    40.4600       100
12 05 09    40.4600       100
12 05 09    40.4600       100
12 05 09    40.4600       100
12 05 09    40.4600       200
12 05 09    40.4800       200
12 05 09    40.4600       100
12 05 09    40.4800       200
12 05 09    40.4800       100
12 05 09    40.4800       100
12 05 09    40.4800       200
12 05 15    40.4700       100
12 05 17    40.4600       100
12 05 17    40.4500       100
12 05 28    40.4800       200
12 05 30    40.6000       150
12 05 41    40.4800       100
12 05 42    40.4900       100
12 05 42    40.4900       300
12 05 43    40.5095       100
12 05 47    40.4800       100
12 05 49    40.5200       100
12 05 49    40.5300       100
12 05 49    40.5400       100
12 05 49    40.5100       100
12 05 49    40.5200       100
12 05 50    40.5300       100
12 05 51    40.5700       100
12 05 51    40.5700       100
12 05 51    40.5700       100
12 05 51    40.5800       100
12 05 51    40.5800       100
12 05 51    40.5800       300
12 05 51    40.5800       200
12 05 51    40.5700       100
12 05 51    40.5700       100
12 05 51    40.5800       100
12 05 51    40.5800       100
12 05 51    40.5700       100
12 05 51    40.5700       100
12 05 51    40.5700       100
12 05 51    40.5800       100
12 05 51    40.5800       200
12 05 51    40.5700       100
12 05 51    40.5900       100
12 05 51    40.5700       100
12 05 51    40.5700       100
12 05 51    40.5700       100
12 05 51    40.5600       100
12 05 51    40.5900       100
12 05 51    40.5800       100
12 05 51    40.5900       100
12 05 52    40.5800       300
12 05 52    40.5800       100
12 05 52    40.5900       100
12 05 52    40.5800       100
12 05 52    40.5700       100
12 05 52    40.5700       100
12 05 53    40.5900       100
12 06 00    40.5800       100
12 06 00    40.5700       300
12 06 00    40.5700       100
12 06 01    40.5600       200
12 06 01    40.5500       100
12 06 01    40.5300       100
12 06 02    40.5300       300
12 06 02    40.5400       100
12 06 02    40.5500       100
12 06 02    40.5600       100
12 06 03    40.5500       100
12 06 03    40.5500       100
12 06 03    40.5500       100
12 06 03    40.5700       100
12 06 03    40.5600       100
12 06 03    40.5600       100
12 06 03    40.5700       100
12 06 03    40.5700       100
12 06 03    40.5600       100
12 06 03    40.5600       100
12 06 03    40.5600       100
12 06 03    40.5600       100
12 06 03    40.5700       100
12 06 03    40.5700       100
12 06 03    40.5900       100
12 06 03    40.5900       100
12 06 04    40.5900       100
12 06 04    40.5900       100
12 06 12    40.5900       100
12 06 15    40.6100       100
12 06 16    40.6100       100
12 06 17    40.6300       404
12 06 17    40.6300       396
12 06 17    40.6300       100
12 06 17    40.6500       100
12 06 17    40.6500       100
12 06 18    40.6400       100
12 06 18    40.6400       100
12 06 18    40.6400       100
12 06 18    40.6400       100
12 06 19    40.6400       100
12 06 19    40.6400       100
12 06 19    40.6400       100
12 06 20    40.6500       100
12 06 20    40.6500       100
12 06 20    40.6500       100
12 06 20    40.6500       100
12 06 21    40.6530       100
12 06 21    40.6530       100
12 06 22    40.6530       700
12 06 23    40.6530       100
12 06 24    40.6600       100
12 06 24    40.6600       100
12 06 24    40.6600       100
12 06 24    40.6600       100
12 06 24    40.6600       100
12 06 24    40.6600       100
12 06 24    40.6600       100
12 06 24    40.6500       300
12 06 24    40.6300       100
12 06 25    40.6300       100
12 06 25    40.6400       100
12 06 26    40.6100       100
12 06 26    40.6100       100
12 06 26    40.6100       100
12 06 26    40.6100       100
12 06 35    40.6500       100
12 06 35    40.6300       100
12 06 35    40.6400       100
12 06 43    40.6300       100
12 06 46    40.6200       100
12 06 46    40.6200       100
12 06 46    40.6200       100
12 06 47    40.6200       200
12 06 47    40.6100       100
12 06 47    40.6100       100
12 06 47    40.6200       100
12 06 48    40.6000       100
12 06 54    40.5900       100
12 06 59    40.5900       100
12 07 01    40.5900       100
12 07 01    40.5900       100
12 07 01    40.6000       100
12 07 08    40.6000       100
12 07 08    40.6000       100
12 07 08    40.6000       200
12 07 11    40.5900       100
12 07 11    40.5900       100
12 07 11    40.5900       100
12 07 24    40.6000       102
12 07 24    40.6000       100
12 07 24    40.6000       100
12 07 24    40.5900       100
12 07 27    40.5500       100
12 07 34    40.5800       100
12 07 34    40.5800       100
12 07 34    40.5900       100
12 07 34    40.5900       100
12 07 44    40.5600       100
12 07 44    40.5700       100
12 07 55    40.5900       100
12 07 55    40.5900       100
12 07 59    40.6000       200
12 07 59    40.6100       100
12 07 59    40.6000       300
12 07 59    40.6000       200
12 08 00    40.6000       100
12 08 01    40.6000       100
12 08 01    40.5900       100
12 08 02    40.5900       100
12 08 08    40.5900       300
12 08 21    40.5976       100
12 08 22    40.6000       200
12 08 28    40.5800       100
12 08 28    40.5800       200
12 08 28    40.5800       100
12 08 28    40.5800       100
12 08 29    40.5700       100
12 08 31    40.5402       100
12 08 31    40.5400       100
12 08 31    40.5401       200
12 08 38    40.5700       300
12 08 42    40.5900       100
12 08 42    40.6000       100
12 08 43    40.5900       100
12 08 43    40.5900       100
12 08 43    40.6000       100
12 08 43    40.6000       100
12 08 43    40.6100       100
12 08 43    40.5900       100
12 08 43    40.6000       100
12 08 44    40.6100       100
12 08 44    40.6200       100
12 08 44    40.6200       100
12 08 44    40.6200       100
12 08 44    40.6200       100
12 08 44    40.6200       100
12 08 44    40.6100       100
12 08 44    40.6100       100
12 08 44    40.6100       100
12 08 44    40.6100       100
12 08 44    40.6100       100
12 08 44    40.6100       100
12 08 46    40.5900       100
12 08 46    40.5900       100
12 08 46    40.5900       100
12 08 46    40.5800       200
12 08 50    40.5775       200
12 09 02    40.5900       200
12 09 02    40.6000       100
12 09 02    40.6000       100
12 09 02    40.5900       100
12 09 02    40.5800       100
12 09 02    40.5800       100
12 09 02    40.6000       100
12 09 02    40.6000       100
12 09 06    40.5900       100
12 09 06    40.5900       100
12 09 06    40.5900       100
12 09 06    40.5900       400
12 09 06    40.5800       100
12 09 06    40.5800       100
12 09 08    40.5500       100
12 09 11    40.5500       100
12 09 13    40.5600       100
12 09 13    40.5600       100
12 09 16    40.5700       100
12 09 24    40.5534       200
12 09 25    40.5600       200
12 09 26    40.5600       200
12 09 32    40.5600       106
12 09 36    40.5700       200
12 09 36    40.5700       100
12 09 36    40.5700       300
12 09 36    40.5700       100
12 09 36    40.5700       100
12 09 36    40.5700       100
12 09 36    40.5700       100
12 09 36    40.5700       200
12 09 37    40.5700       100
12 09 37    40.5700       100
12 09 37    40.5700       100
12 09 39    40.5900       100
12 09 44    40.6100       100
12 09 44    40.6100       100
12 09 44    40.6200       100
12 09 46    40.6100       100
12 09 46    40.6100       100
12 09 46    40.6200       100
12 09 46    40.6200       100
12 09 47    40.6200       600
12 09 47    40.6200       100
12 09 47    40.6200       190
12 09 47    40.6200       100
12 09 50    40.6300       100
12 09 50    40.6300       100
12 09 50    40.6300       100
12 09 52    40.6300       100
12 09 52    40.6300       100
12 09 53    40.6300       100
12 09 53    40.6300       100
12 09 53    40.6300       100
12 09 56    40.6200       100
12 10 01    40.6200       100
12 10 01    40.6200       100
12 10 02    40.6300       100
12 10 02    40.6300       100
12 10 02    40.6300       100
12 10 02    40.6300       100
12 10 02    40.6200       100
12 10 02    40.6200       100
12 10 02    40.6200       100
12 10 02    40.6200       100
12 10 02    40.6200       100
12 10 02    40.6200       100
12 10 02    40.6200       100
12 10 02    40.6200       300
12 10 02    40.6200       400
12 10 02    40.6200       100
12 10 02    40.6200       100
12 10 02    40.6200       100
12 10 19    40.6000       200
12 10 23    40.6000       200
12 10 24    40.6010       250
12 10 26    40.6050       100
12 10 40    40.6000       100
12 10 40    40.6000       100
12 10 40    40.6000       100
12 10 44    40.6100       200
12 10 53    40.6000       100
12 10 53    40.6000       100
12 10 53    40.6000       100
12 10 53    40.6000       200
12 10 53    40.6000       100
12 10 58    40.6027       350
12 10 59    40.6000       100
12 11 03    40.6100       100
12 11 03    40.6200       100
12 11 03    40.6200       400
12 11 04    40.6200       100
12 11 04    40.6100       100
12 11 04    40.6100       100
12 11 05    40.6200       300
12 11 05    40.6200       100
12 11 05    40.6200       100
12 11 05    40.6200       100
12 11 05    40.6200       100
12 11 05    40.6200       100
12 11 08    40.6200       100
12 11 09    40.6135       100
12 11 10    40.6100       100
12 11 10    40.6100       100
12 11 10    40.6100       100
12 11 10    40.6100       100
12 11 10    40.6100       100
12 11 10    40.6000       100
12 11 10    40.6100       100
12 11 11    40.6000       200
12 11 11    40.5900       100
12 11 11    40.5900       100
12 11 13    40.5600       100
12 11 14    40.5600       100
12 11 14    40.5700       100
12 11 14    40.5700       100
12 11 14    40.5700       100
12 11 14    40.5700       100
12 11 14    40.5800       200
12 11 14    40.5800       100
12 11 14    40.5800       100
12 11 18    40.6000       100
12 11 18    40.6000       100
12 11 19    40.6000       100
12 11 31    40.5800       100
12 11 31    40.5700       300
12 11 32    40.5500       200
12 11 32    40.5500       200
12 11 32    40.5500       100
12 11 36    40.5700       100
12 11 36    40.5700       100
12 11 42    40.5500       200
12 11 43    40.5400       100
12 11 43    40.5500       200
12 11 43    40.5200       100
12 11 43    40.5600       100
12 11 47    40.5600       100
12 11 49    40.5500       100
12 11 52    40.5400       100
12 11 52    40.5400       100
12 11 52    40.5400       100
12 11 52    40.5400       100
12 11 52    40.5400       100
12 11 52    40.5400       100
12 11 55    40.5200       100
12 11 55    40.5200       200
12 11 58    40.5300       100
12 11 58    40.5300       100
12 12 03    40.5200       300
12 12 08    40.5316       524
12 12 18    40.5300       100
12 12 18    40.5300       300
12 12 18    40.5300       100
12 12 25    40.5300       100
12 12 28    40.5100       200
12 12 28    40.5100       200
12 12 28    40.5100       200
12 12 29    40.5000       100
12 12 30    40.5000       300
12 12 31    40.4700       100
12 12 31    40.5000       200
12 12 31    40.5000       100
12 12 31    40.5000       100
12 12 32    40.4900       100
12 12 32    40.4900       100
12 12 32    40.4900       100
12 12 32    40.4800       200
12 12 43    40.4900       400
12 12 44    40.4700       100
12 12 45    40.4700       100
12 12 45    40.4700       100
12 12 45    40.4600       100
12 12 45    40.4700       100
12 12 45    40.4700       100
12 12 45    40.4700       100
12 12 45    40.4700       100
12 12 49    40.4610       100
12 12 59    40.4600       100
12 13 02    40.4600       200
12 13 03    40.4700       100
12 13 05    40.4472       174
12 13 11    40.4800       100
12 13 11    40.4800       100
12 13 11    40.4800       100
12 13 12    40.4800       100
12 13 12    40.4800       100
12 13 24    40.4700       100
12 13 43    40.4600       100
12 13 43    40.4800       300
12 13 43    40.4800       100
12 13 43    40.4800       100
12 13 43    40.4800       100
12 13 43    40.4800       200
12 13 43    40.4800       100
12 13 44    40.4800       100
12 13 44    40.4900       200
12 13 44    40.5000       100
12 13 44    40.5000       200
12 13 45    40.4800       100
12 13 46    40.5200       100
12 13 46    40.5000       100
12 13 46    40.5000       100
12 13 47    40.5200       100
12 13 47    40.5200       100
12 13 49    40.5100       100
12 13 49    40.5100       100
12 13 49    40.5100       100
12 13 49    40.5100       100
12 13 49    40.5100       300
12 13 59    40.5000       100
12 14 02    40.5180       100
12 14 28    40.5200       100
12 14 29    40.5200       200
12 14 29    40.5200       100
12 14 29    40.5200       100
12 14 29    40.5400       100
12 14 29    40.5500       100
12 14 29    40.5500       100
12 14 33    40.5314      1000
12 14 39    40.5400       100
12 14 40    40.5400       100
12 14 40    40.5400       119
12 14 45    40.5500       100
12 14 45    40.5500      1900
12 14 45    40.5500       100
12 14 46    40.5500       100
12 14 46    40.5700       100
12 14 46    40.5700       100
12 14 46    40.5500       100
12 14 46    40.5700       100
12 14 46    40.5700       100
12 14 46    40.5500       100
12 14 46    40.5500       100
12 14 46    40.5500       100
12 14 50    40.6000       100
12 14 50    40.5900       100
12 14 51    40.5800       100
12 14 51    40.5800       100
12 14 51    40.5700       200
12 14 52    40.5760       500
12 14 53    40.5700       100
12 14 54    40.5700       200
12 15 01    40.5400       100
12 15 01    40.5300       100
12 15 01    40.5300       100
12 15 02    40.5500       100
12 15 02    40.5500       100
12 15 02    40.5400       100
12 15 02    40.5400       100
12 15 02    40.5400       144
12 15 04    40.5600       100
12 15 04    40.5600       100
12 15 06    40.5700       100
12 15 08    40.5800       100
12 15 08    40.5500       100
12 15 08    40.5500       100
12 15 08    40.5500       100
12 15 08    40.5500       100
12 15 08    40.5600       100
12 15 08    40.5600       100
12 15 08    40.5600       100
12 15 08    40.5600       100
12 15 08    40.5600       100
12 15 10    40.5700       100
12 15 10    40.5700       100
12 15 10    40.5700       100
12 15 10    40.5600       200
12 15 11    40.5600       100
12 15 14    40.5700       100
12 15 14    40.5700       100
12 15 16    40.5550       300
12 15 29    40.5400       100
12 15 38    40.5400       100
12 15 39    40.5400       100
12 15 40    40.5500       100
12 15 40    40.5500       100
12 15 45    40.5400       100
12 15 50    40.5300       100
12 15 53    40.5600       100
12 15 55    40.5500       100
12 15 55    40.5500       100
12 15 55    40.5400       100
12 15 58    40.5600       100
12 16 00    40.5400       100
12 16 00    40.5400       100
12 16 02    40.5300       300
12 16 04    40.5300       100
12 16 06    40.5300       100
12 16 06    40.5300       100
12 16 08    40.5500       100
12 16 12    40.5200       100
12 16 18    40.5278       300
12 16 18    40.5300       300
12 16 21    40.5200       100
12 16 24    40.5200       100
12 16 36    40.5200       200
12 16 42    40.5400       100
12 16 49    40.5200       100
12 16 49    40.5200       100
12 16 50    40.5200       100
12 16 50    40.5200       100
12 16 54    40.5001       100
12 17 00    40.5300       100
12 17 00    40.5300       200
12 17 01    40.5300       100
12 17 02    40.5300       100
12 17 02    40.5300       200
12 17 02    40.5400       100
12 17 02    40.5400       100
12 17 02    40.5500       100
12 17 02    40.5400       100
12 17 02    40.5500       100
12 17 14    40.5600       100
12 17 30    40.5800       100
12 17 35    40.5500       100
12 17 39    40.5500       100
12 17 49    40.5600       300
12 17 49    40.5600       100
12 17 50    40.5400       100
12 17 50    40.5700       100
12 17 58    40.5400       100
12 17 58    40.5500       200
12 17 58    40.5500       200
12 17 58    40.5500       100
12 17 58    40.5500       100
12 17 58    40.5400       100
12 17 58    40.5300       100
12 18 00    40.5200       100
12 18 00    40.5200       100
12 18 00    40.5400       100
12 18 00    40.5400       100
12 18 17    40.5200       100
12 18 17    40.5200       118
12 18 20    40.5000       100
12 18 24    40.5200       100
12 18 24    40.5200       100
12 18 33    40.5100       100
12 18 37    40.5200       100
12 18 38    40.5500       100
12 18 38    40.5500       100
12 18 38    40.5500       100
12 18 39    40.5500       100
12 18 39    40.5500       100
12 18 40    40.5500       100
12 18 40    40.5500       100
12 18 40    40.5500       200
12 18 44    40.5400       100
12 18 44    40.5400       100
12 18 44    40.5400       100
12 18 47    40.5200       100
12 18 54    40.5600       100
12 18 54    40.5500       200
12 18 54    40.5600       100
12 18 54    40.5700       100
12 18 54    40.5700       100
12 18 54    40.5700       100
12 18 59    40.5500       100
12 18 59    40.5500       100
12 19 03    40.5400       100
12 19 11    40.5600       100
12 19 14    40.5600       200
12 19 14    40.5600       100
12 19 20    40.5400       100
12 19 20    40.5400       100
12 19 20    40.5400       200
12 19 20    40.5300       200
12 19 26    40.5600       100
12 19 26    40.5600       100
12 19 26    40.5600       100
12 19 26    40.5600       100
12 19 27    40.5600       100
12 19 27    40.5600       100
12 19 27    40.5700       100
12 19 27    40.5700       100
12 19 31    40.5700       100
12 19 31    40.5800       100
12 19 36    40.5900       100
12 19 36    40.6000       100
12 19 37    40.5900       100
12 19 37    40.5800       100
12 19 37    40.5800       100
12 19 37    40.5800       100
12 19 37    40.5800       100
12 19 37    40.5800       200
12 19 42    40.5600       400
12 19 43    40.5500       100
12 19 43    40.5500       100
12 19 44    40.5400       100
12 19 44    40.5300       100
12 19 47    40.5600       200
12 19 55    40.5400       100
12 19 57    40.5600       200
12 19 57    40.5700       100
12 19 57    40.5700       100
12 19 59    40.5600       100
12 20 01    40.5800       100
12 20 01    40.5800       100
12 20 01    40.5800       100
12 20 09    40.6000       100
12 20 20    40.6000       100
12 20 20    40.6000       100
12 20 20    40.6000       100
12 20 20    40.6000       200
12 20 20    40.6000       100
12 20 20    40.6000       100
12 20 20    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 21    40.6000       100
12 20 23    40.6000       100
12 20 24    40.6000       184
12 20 27    40.6000       100
12 20 28    40.6000       100
12 20 29    40.6000       100
12 20 30    40.6000       100
12 20 45    40.5900       200
12 20 58    40.6000       157
12 21 02    40.6000       100
12 21 02    40.6000       100
12 21 02    40.6000       100
12 21 02    40.5950       100
12 21 03    40.6000       100
12 21 03    40.6000       100
12 21 03    40.6000       100
12 21 03    40.6000       100
12 21 04    40.6000       100
12 21 04    40.5900       100
12 21 04    40.5900       100
12 21 04    40.5900       100
12 21 11    40.6000       100
12 21 11    40.6000       100
12 21 12    40.6000       100
12 21 13    40.6000       100
12 21 15    40.6100       100
12 21 15    40.6200       100
12 21 15    40.6000       200
12 21 15    40.6000       100
12 21 15    40.6000       100
12 21 15    40.6000       100
12 21 15    40.6000       100
12 21 15    40.6000       100
12 21 17    40.6000       100
12 21 18    40.6000       100
12 21 18    40.6200       100
12 21 20    40.6300       100
12 21 20    40.6200       100
12 21 20    40.6300       100
12 21 20    40.6300       100
12 21 20    40.6200       100
12 21 20    40.6000       100
12 21 21    40.6000       100
12 21 21    40.6400       100
12 21 21    40.6300       100
12 21 21    40.6000       100
12 21 21    40.6000       200
12 21 21    40.6000       100
12 21 22    40.6000       100
12 21 26    40.6000       300
12 21 27    40.6000       200
12 21 29    40.6000       800
12 21 29    40.6000       100
12 21 29    40.6000       100
12 21 29    40.6000       100
12 21 29    40.6000       100
12 21 29    40.6300       100
12 21 30    40.6000       100
12 21 30    40.6000       100
12 21 30    40.6000       100
12 21 30    40.6000       100
12 21 30    40.6000       100
12 21 30    40.6000       100
12 21 31    40.6000       300
12 21 32    40.6300       100
12 21 32    40.6000       100
12 21 32    40.6000       100
12 21 32    40.6000       100
12 21 32    40.6000       100
12 21 32    40.6000       100
12 21 33    40.6000       100
12 21 33    40.6000       100
12 21 33    40.6000       100
12 21 33    40.6300       100
12 21 37    40.6300       100
12 21 38    40.6200       400
12 21 39    40.6400       100
12 21 39    40.6400       100
12 21 39    40.6400       100
12 21 39    40.6400       100
12 21 46    40.6400       500
12 21 49    40.6600       100
12 21 49    40.6600       300
12 21 49    40.6700       100
12 21 51    40.6600       100
12 21 51    40.6700       100
12 21 53    40.6800       100
12 21 53    40.6800       100
12 21 53    40.6600       100
12 21 53    40.6600       100
12 21 53    40.6600       100
12 21 53    40.6600       100
12 21 53    40.6700       100
12 21 53    40.6800       100
12 21 53    40.6800       100
12 21 54    40.6900       100
12 21 54    40.6900       100
12 21 54    40.6800       100
12 21 54    40.6900       100
12 21 55    40.6900       100
12 21 55    40.6900       100
12 21 55    40.6900       100
12 21 57    40.7000       100
12 21 58    40.7000       100
12 21 59    40.7000       100
12 22 00    40.7000       100
12 22 01    40.6800       100
12 22 01    40.6800       100
12 22 01    40.6700       100
12 22 01    40.6700       100
12 22 01    40.6800       100
12 22 01    40.6700       100
12 22 01    40.6700       100
12 22 01    40.6600       100
12 22 01    40.6800       100
12 22 01    40.6600       100
12 22 01    40.6900       100
12 22 01    40.6700       100
12 22 01    40.6700       100
12 22 01    40.6600       100
12 22 01    40.6800       100
12 22 02    40.6800       100
12 22 02    40.6700       100
12 22 02    40.6700       100
12 22 02    40.6700       100
12 22 06    40.6800       100
12 22 06    40.6600       200
12 22 09    40.6800       200
12 22 09    40.6700       100
12 22 13    40.6700       100
12 22 13    40.6700       100
12 22 15    40.6600       100
12 22 16    40.6600       100
12 22 16    40.6800       100
12 22 16    40.6600       145
12 22 16    40.6800       100
12 22 17    40.6800       100
12 22 17    40.6800       100
12 22 18    40.6700       100
12 22 19    40.6600       100
12 22 20    40.6700       100
12 22 25    40.6700       187
12 22 25    40.6500       100
12 22 26    40.6400       200
12 22 34    40.6400       100
12 22 34    40.6400       100
12 22 36    40.6400       100
12 22 36    40.6400       200
12 22 38    40.6600       100
12 22 41    40.6500       100
12 22 45    40.6300       200
12 22 53    40.6400       100
12 22 53    40.6400       100
12 22 53    40.6300       100
12 22 54    40.6300       300
12 23 03    40.6600       100
12 23 04    40.6500       100
12 23 04    40.6500       100
12 23 04    40.6600       100
12 23 07    40.6510       100
12 23 12    40.6400       100
12 23 18    40.6500       100
12 23 18    40.6500       100
12 23 18    40.6500       100
12 23 18    40.6400       100
12 23 18    40.6500       100
12 23 18    40.6500       100
12 23 18    40.6500       200
12 23 18    40.6500       300
12 23 18    40.6500       300
12 23 23    40.6600       100
12 23 29    40.6600       100
12 23 29    40.6500       100
12 23 29    40.6500       100
12 23 29    40.6600       100
12 23 29    40.6500       400
12 23 29    40.6500       600
12 23 30    40.6500       400
12 23 30    40.6500       543
12 23 30    40.6500       400
12 23 30    40.6500       600
12 23 30    40.6500       600
12 23 30    40.6500       157
12 23 30    40.6500       100
12 23 30    40.6500       100
12 23 30    40.6400       100
12 23 30    40.6400       100
12 23 30    40.6500       100
12 23 30    40.6500       100
12 23 30    40.6400       100
12 23 30    40.6300       100
12 23 30    40.6400       100
12 23 30    40.6400       100
12 23 31    40.6400       400
12 23 32    40.6600       100
12 23 32    40.6400       100
