date              gm          sp
20060602      -0.015242      0.001952
20060605      -0.016610     -0.017800
20060606      -0.030710     -0.001138
20060607      -0.010297     -0.006092
20060608      -0.006403      0.001417
20060609       0.020942     -0.004476
20060612       0.016963     -0.012697
20060613      -0.019395     -0.010280
20060614       0.003165      0.005189
20060615       0.009069      0.021235
20060616       0.000391     -0.003678
20060619       0.029297     -0.009109
20060620      -0.026565     -0.000016
20060621       0.021443      0.009741
20060622       0.040840     -0.005271
20060623      -0.011001     -0.000883
20060626       0.028921      0.004869
20060627      -0.066667     -0.009084
20060628       0.029344      0.005487
20060629       0.029257      0.021565
20060630       0.085641     -0.002098
20060703      -0.012756      0.007865
20060705       0.000340     -0.007249
20060706      -0.007478      0.002494
20060707       0.009589     -0.006750
20060710      -0.003392      0.001470
20060711       0.004084      0.004087
20060712       0.004068     -0.010939
20060713      -0.043889     -0.012959
20060714      -0.030014     -0.004902
20060717       0.007645     -0.001383
20060718       0.001084      0.001920
20060719       0.029231      0.018555
20060720       0.001052     -0.008477
20060721       0.015061     -0.007077
20060724       0.023810      0.016625
20060725       0.033367      0.006321
20060726       0.043705     -0.000378
20060727       0.003438     -0.004100
20060728       0.007474      0.012152
20060731      -0.003709     -0.001478
20060801      -0.028855     -0.004496
20060802       0.009904      0.006004
20060803      -0.012971      0.001345
20060804      -0.003526     -0.000711
20060807       0.009971     -0.002806
20060808      -0.009236     -0.003363
20060809      -0.002572     -0.004349
20060810      -0.005523      0.004629
20060811      -0.016335     -0.003986
20060814       0.002989      0.001160
20060815       0.011258      0.013696
20060816       0.014735      0.007662
20060817      -0.013875      0.001582
20060818      -0.000327      0.003715
20060821      -0.000327     -0.003670
20060822       0.011133      0.001002
20060823      -0.022668     -0.004489
20060824      -0.009940      0.002374
20060825      -0.018407     -0.000748
20060828       0.003409      0.005166
20060829       0.000680      0.001920
20060830      -0.006791     -0.000008
20060831      -0.002393     -0.000345
20060901       0.037354      0.005515
20060905       0.005616      0.001709
20060906       0.023982     -0.009891
20060907       0.010266     -0.004799
20060908       0.014608      0.003787
20060911      -0.003443      0.000477
20060912       0.043656      0.010442
20060913       0.003912      0.003777
20060914      -0.011990     -0.001358
20060915      -0.039442      0.002727
20060918      -0.005685      0.000993
20060919      -0.002541     -0.002172
20060920       0.011783      0.005211
20060921      -0.026440     -0.005395
20060922      -0.010023     -0.002466
20060925      -0.000653      0.008815
20060926       0.026471      0.007517
20060927       0.027698      0.000187
20060928       0.024164      0.001915
20060929       0.006050     -0.002464
20061002       0.007216     -0.003391
20061003      -0.002687      0.002096
20061004      -0.002694      0.012075
20061005      -0.005702      0.002222
20061006      -0.062783     -0.002690
20061009       0.015459      0.000800
20061010       0.011735      0.002043
20061011       0.007210     -0.002564
20061012       0.016495      0.009541
20061013       0.010104      0.002047
20061016      -0.013034      0.002512
20061017      -0.003993     -0.003652
20061018      -0.000308      0.001400
20061019       0.019124      0.000732
20061020       0.009080      0.001200
20061023       0.055489      0.006152
20061024       0.028417      0.000261
20061025      -0.040895      0.003514
20061026      -0.010084      0.004963
20061027      -0.012515     -0.008452
20061030       0.017683      0.000428
20061031       0.011295      0.000007
20061101      -0.007732     -0.007352
20061102       0.000289     -0.000344
20061103      -0.012406     -0.002223
20061106       0.013731      0.011346
20061107      -0.002306      0.002218
20061108       0.002311      0.002083
20061109      -0.004611     -0.005333
20061110       0.003764      0.001865
20061113       0.012114      0.002549
20061114       0.011969      0.006356
20061115       0.002535      0.002405
20061116       0.005092      0.002284
20061117      -0.004503      0.001029
20061120      -0.033644     -0.000500
20061121      -0.045933      0.001649
20061122      -0.046611      0.002338
20061124       0.004503     -0.003656
20061127      -0.027858     -0.013598
20061128      -0.012846      0.003488
20061129      -0.015682      0.009202
20061130      -0.009153      0.000822
20061201       0.015737     -0.002799
20061204       0.004042      0.008885
20061205       0.011070      0.004002
20061206      -0.025547     -0.001315
20061207      -0.010896     -0.003971
20061208       0.018244      0.001812
20061211       0.013523      0.002270
20061212      -0.004003     -0.001047
20061213      -0.013731      0.001169
20061214       0.010866      0.008689
20061215      -0.017131      0.001122
20061218       0.001367     -0.003230
20061219      -0.000683      0.002158
20061220       0.010246     -0.001417
20061221      -0.001014     -0.003674
20061222      -0.004399     -0.005316
20061226       0.011897      0.004352
20061227       0.027544      0.007015
20061228       0.000981     -0.001479
20061229       0.003266     -0.004513
20070103      -0.041341     -0.001199
20070104       0.006452      0.001228
20070105       0.020243     -0.006085
20070108       0.011243      0.002220
20070109       0.006213     -0.000517
20070110      -0.005200      0.001940
20070111       0.008167      0.006340
20070112      -0.003565      0.004853
20070116       0.003252      0.000818
20070117       0.000648     -0.000894
20070118      -0.002268     -0.002971
20070119       0.024351      0.002895
20070122       0.025357     -0.005278
20070123      -0.013910      0.003542
20070124       0.026332      0.008501
20070125       0.012217     -0.011270
20070126      -0.006337     -0.001208
20070129      -0.007896     -0.001097
20070130      -0.001530      0.005772
20070131       0.006744      0.006593
20070201       0.005786      0.005354
20070202      -0.001211      0.001694
20070205      -0.008487     -0.000967
20070206       0.022012      0.000698
20070207       0.008077      0.001395
20070208       0.002967     -0.001179
20070209       0.065385     -0.007077
20070212      -0.008331     -0.003261
20070213       0.024643      0.007597
20070214       0.004373      0.007644
20070215      -0.001644      0.001038
20070216      -0.002744     -0.000872
20070220      -0.010732      0.002844
20070221      -0.016134     -0.001404
20070222      -0.020922     -0.000858
20070223      -0.010684     -0.003564
20070226      -0.008465     -0.001254
20070227      -0.053282     -0.034725
20070228      -0.008085      0.005561
20070301      -0.011285     -0.002595
20070302      -0.029169     -0.011403
20070305      -0.005879     -0.009408
20070306       0.022339      0.015494
20070307      -0.011247     -0.002465
20070308       0.009425      0.007127
20070309      -0.002254      0.000685
20070312       0.010649      0.002673
20070313      -0.025862     -0.020368
20070314      -0.008522      0.006691
20070315      -0.028760      0.003684
20070316      -0.007148     -0.003828
20070319      -0.002743      0.010894
20070320       0.008938      0.006334
20070321       0.021124      0.017081
20070322       0.011678     -0.000348
20070323       0.055079      0.001094
20070326       0.008128      0.000968
20070327      -0.002171     -0.006184
20070328      -0.029211     -0.007966
20070329      -0.011204      0.003740
20070330      -0.008093     -0.001174
20070402       0.006201      0.002597
20070403       0.020759      0.009280
20070404      -0.013982      0.001113
20070405       0.028037      0.003050
20070409       0.003135      0.000589
20070410       0.002500      0.002617
20070411      -0.019327     -0.006573
20070412      -0.002861      0.006206
20070413       0.020720      0.003488
20070416       0.017177      0.010751
20070417      -0.013509      0.002050
20070418      -0.013383      0.000693
20070419      -0.010410     -0.001202
20070420       0.009882      0.009261
20070423      -0.031881     -0.002304
20070424       0.003261     -0.000351
20070425       0.009750      0.010139
20070426       0.044416     -0.000782
20070427      -0.027427     -0.000120
20070430      -0.010456     -0.007831
20070501       0.002241      0.002651
20070502       0.036422      0.006472
20070503      -0.053946      0.004325
20070504       0.006191      0.002150
20070507      -0.024611      0.002564
20070508      -0.004648     -0.001166
20070509      -0.002668      0.003223
20070510      -0.022260     -0.013956
20070511       0.016212      0.009641
20070514       0.039375     -0.001793
20070515       0.044089     -0.001304
20070516      -0.007194      0.008626
20070517      -0.004726     -0.000918
20070518      -0.004432      0.006610
20070521      -0.005405      0.001543
20070522       0.002558     -0.000643
20070523       0.002232     -0.001207
20070524      -0.030544     -0.009703
20070525       0.000656      0.005453
20070529      -0.012791      0.001570
20070530      -0.000664      0.007984
20070531      -0.002992      0.000255
20070601       0.017006      0.003737
20070604      -0.004262      0.001849
20070605      -0.007573     -0.005347
20070606      -0.004313     -0.008864
20070607      -0.010996     -0.017570
20070608       0.044474      0.011370
20070611       0.024839      0.000962
20070612      -0.010702     -0.010682
20070613       0.021317      0.015184
20070614       0.046729      0.004816
20070615       0.031548      0.006527
20070618      -0.010387     -0.001213
20070619       0.006414      0.001731
20070620       0.023754     -0.013601
20070621       0.017544      0.006180
20070622      -0.013904     -0.012896
20070625       0.022843     -0.003208
20070626       0.002206     -0.003238
20070627       0.029161      0.009009
20070628       0.019781     -0.000418
20070629      -0.009174     -0.001567
20070702       0.005820      0.010696
20070703      -0.001052      0.003580
20070705      -0.032122      0.000348
20070706      -0.007345      0.003304
20070709       0.007673      0.000921
20070710       0.017405     -0.014185
20070711      -0.015771      0.005721
20070712       0.019555      0.019055
20070713      -0.013586      0.003101
20070716      -0.009722     -0.001919
20070717      -0.014453     -0.000097
20070718      -0.003874     -0.002065
20070719      -0.017222      0.004469
20070720      -0.013002     -0.012221
20070723       0.005727      0.004869
20070724      -0.013383     -0.019804
20070725      -0.026551      0.004666
20070726      -0.045360     -0.023339
20070727      -0.034162     -0.015992
20070730       0.048553      0.010254
20070731      -0.006440     -0.012647
20070801       0.010185      0.007243
20070802       0.020165      0.004359
20070803      -0.040431     -0.026586
20070806       0.012796      0.024151
20070807       0.031741      0.006159
20070808       0.040024      0.014072
20070809       0.000862     -0.029650
20070810      -0.028694      0.000379
20070813       0.018021     -0.000495
20070814      -0.033082     -0.018157
20070815      -0.045918     -0.013908
20070816      -0.024413      0.003249
20070817      -0.007150      0.024567
20070820       0.013748     -0.000270
20070821       0.003552      0.001086
20070822       0.008044      0.011713
20070823      -0.018513     -0.001072
20070824       0.009756      0.011535
20070827      -0.023510     -0.008504
20070828      -0.037599     -0.023473
20070829       0.048321      0.021922
20070830      -0.008500     -0.004181
20070831       0.013518      0.011217
20070904       0.038386      0.010468
20070905      -0.026629     -0.011501
20070906      -0.000644      0.004252
20070907      -0.048309     -0.016908
20070910      -0.011506     -0.001273
20070911       0.045532      0.013632
20070912      -0.009496      0.000048
20070913       0.100496      0.008420
20070914       0.027936      0.000202
20070917       0.029515     -0.005120
20070918       0.015328      0.029208
20070919      -0.022086      0.006086
20070920      -0.014580     -0.006723
20070921       0.013635      0.004609
20070924      -0.005724     -0.005256
20070925      -0.009211     -0.000343
20070926       0.093550      0.005411
20070927      -0.031350      0.003907
20070928       0.006583     -0.003023
20071001      -0.017711      0.013290
20071002       0.027739     -0.000265
20071003       0.011876     -0.004552
20071004      -0.004535      0.002111
20071005       0.023580      0.009560
20071008      -0.002356     -0.003217
20071009       0.005773      0.008096
20071010      -0.005218     -0.001712
20071011       0.048781     -0.005158
20071012       0.066267      0.004754
20071015      -0.035882     -0.008381
20071016      -0.041352     -0.006573
20071017      -0.018523      0.001761
20071018       0.031282     -0.000753
20071019      -0.057408     -0.025616
20071022       0.001064      0.003798
20071023       0.018863      0.008803
20071024       0.008866     -0.002441
20071025      -0.025846     -0.000976
20071026       0.002123      0.013788
20071029       0.005030      0.003713
20071030       0.006849     -0.006463
20071031       0.025379      0.011992
20071101      -0.049502     -0.026423
20071102      -0.006980      0.000802
20071105      -0.026764     -0.004955
20071106       0.004444      0.012049
20071107      -0.061117     -0.029370
20071108      -0.023564     -0.000576
20071109      -0.056410     -0.014287
20071112      -0.015665     -0.009988
20071113       0.026957      0.029093
20071114      -0.005376     -0.007069
20071115      -0.033974     -0.013212
20071116      -0.028865      0.005230
20071119      -0.084728     -0.017460
20071120      -0.018664      0.004486
20071121       0.003804     -0.015927
20071123       0.029178      0.016891
20071126      -0.009573     -0.023239
20071127       0.009294      0.014930
20071128       0.045672      0.028560
20071129       0.013737      0.000477
20071130       0.036484      0.007770
20071203      -0.040898     -0.005887
20071204      -0.032506     -0.006540
20071205       0.015173      0.015190
20071206       0.018149      0.015037
20071207       0.000350     -0.001778
20071210       0.013277      0.007510
20071211      -0.051379     -0.025271
20071212      -0.005453      0.006050
20071213      -0.014985      0.001224
20071214      -0.015955     -0.013746
20071217      -0.004902     -0.015021
20071218       0.020462      0.006280
20071219      -0.010026     -0.001361
20071220      -0.006752      0.004900
20071221       0.006042      0.016670
20071224      -0.003754      0.008077
20071226      -0.000754      0.000809
20071227      -0.017345     -0.014216
20071228      -0.029163      0.001436
20071231      -0.016206     -0.006852
20080102      -0.019285     -0.014438
20080103      -0.020074      0.000000
20080104      -0.011288     -0.024552
20080107       0.000423      0.003223
20080108      -0.015216     -0.018352
20080109      -0.022318      0.013624
20080110       0.039508      0.007948
20080111      -0.007601     -0.013595
20080114       0.008085      0.010871
20080115      -0.059519     -0.024925
20080116       0.025583     -0.005612
20080117      -0.000438     -0.029093
20080118       0.029772     -0.006045
20080122       0.005527     -0.011085
20080123       0.086681      0.021442
20080124      -0.003113      0.010063
20080125       0.006635     -0.015872
20080128       0.028693      0.017556
20080129       0.025631      0.006152
20080130       0.009188     -0.004764
20080131       0.027312      0.016772
20080201       0.027295      0.012238
20080204      -0.048654     -0.010463
20080205      -0.039898     -0.031995
20080206      -0.028712     -0.007624
20080207       0.022948      0.007886
20080208      -0.019011     -0.004204
20080211       0.051163      0.005889
20080212      -0.019174      0.007266
20080213       0.004135      0.013604
20080214      -0.024187     -0.013421
20080215       0.012006      0.000838
20080219      -0.004975     -0.000896
20080220      -0.017692      0.008341
20080221      -0.048551     -0.012867
20080222      -0.009053      0.007881
20080225       0.004983      0.013813
20080226       0.015702      0.006918
20080227       0.009764     -0.000919
20080228      -0.012893     -0.008942
20080229      -0.049796     -0.027090
20080303      -0.003436      0.000534
20080304      -0.005603     -0.003448
20080305      -0.004335      0.005238
20080306      -0.026992     -0.022014
20080307      -0.017450     -0.008410
20080310      -0.048725     -0.015463
20080311       0.042125      0.037130
20080312      -0.038585     -0.008996
20080313      -0.029623      0.005127
20080314      -0.053668     -0.020783
20080317      -0.072320     -0.008959
20080318       0.088615      0.042410
20080319      -0.019577     -0.024287
20080320       0.024693      0.023944
20080324       0.045133      0.015321
20080325      -0.001472      0.002304
20080326      -0.042752     -0.008766
20080327      -0.011294     -0.011460
20080328      -0.030633     -0.007950
20080331       0.020353      0.005687
20080401       0.057743      0.035896
20080402       0.040695     -0.001934
20080403       0.029566      0.001302
20080404      -0.046781      0.000796
20080407       0.020894      0.001562
20080408      -0.001428     -0.005100
20080409      -0.040515     -0.008092
20080410       0.001987      0.004474
20080411      -0.027268     -0.020374
20080414      -0.031600     -0.003384
20080415       0.006316      0.004600
20080416       0.040795      0.022691
20080417      -0.005528      0.000623
20080418       0.017180      0.018139
20080421       0.056632     -0.001554
20080422      -0.035731     -0.008810
20080423       0.020965      0.002900
20080424       0.055874      0.006442
20080425      -0.033017      0.006495
20080428       0.026193     -0.001052
20080429      -0.033728     -0.003889
20080430       0.094340     -0.003846
20080501      -0.000431      0.017141
20080502       0.000431      0.003236
20080505      -0.036207     -0.004534
20080506      -0.000894      0.007652
20080507      -0.042077     -0.018114
20080508      -0.011682      0.003669
20080509      -0.040662     -0.006725
20080512       0.023164      0.011021
20080513      -0.026975     -0.000385
20080514       0.011881      0.004006
20080515       0.051511      0.010585
20080516      -0.025907      0.001250
20080519       0.009188      0.000898
20080520      -0.048395     -0.009274
20080521      -0.037261     -0.016053
20080522      -0.036088      0.002617
20080523      -0.045035     -0.013210
20080527      -0.010227      0.006846
20080528      -0.015499      0.003963
20080529       0.013411      0.005335
20080530      -0.016110      0.001516
20080602       0.019883     -0.010504
20080603       0.008027     -0.005788
20080604      -0.032423     -0.000327
20080605       0.002351      0.019496
20080606      -0.048680     -0.030889
20080609       0.016030      0.000794
20080610       0.020024     -0.002438
20080611      -0.041047     -0.016894
20080612      -0.022333      0.003280
20080613       0.043782      0.015046
20080616      -0.013374      0.000081
20080617      -0.025262     -0.006771
20080618      -0.058786     -0.009712
20080619      -0.006716      0.003752
20080620      -0.067613     -0.018543
20080623      -0.063814      0.000053
20080624       0.021689     -0.002815
20080625      -0.028810      0.005843
20080626      -0.107728     -0.029365
20080627       0.010499     -0.003717
20080630      -0.004329      0.001267
20080701       0.021739      0.003836
20080702      -0.150638     -0.018204
20080703       0.014028      0.001094
20080707       0.011858     -0.008385
20080708       0.052734      0.017080
20080709      -0.041744     -0.022776
20080710      -0.061956      0.006990
20080711       0.023736     -0.011090
20080714      -0.054435     -0.009028
20080715       0.049041     -0.010901
20080716       0.166667      0.025064
20080717       0.119338      0.012013
20080718       0.025681      0.000286
20080721      -0.006829     -0.000539
20080722       0.093965      0.013492
20080723       0.020950      0.004064
20080724      -0.110807     -0.023125
20080725      -0.084615      0.004168
20080728      -0.075630     -0.018597
20080729       0.081818      0.023356
20080730      -0.042017      0.016672
20080731      -0.028947     -0.013144
20080801      -0.075881     -0.005578
20080804      -0.012708     -0.008966
20080805       0.058416      0.028719
20080806      -0.041160      0.003354
20080807      -0.048780     -0.017934
20080808       0.028718      0.023893
20080811       0.072782      0.006943
20080812       0.031599     -0.012051
20080813      -0.075676     -0.002916
20080814       0.106238      0.005522
20080815      -0.014978      0.004076
20080818      -0.073345     -0.015098
20080819      -0.039575     -0.009315
20080820       0.021106      0.006197
20080821      -0.023622      0.002495
20080822       0.052419      0.011333
20080825      -0.029693     -0.019625
20080826      -0.008885      0.003686
20080827       0.015936      0.007983
20080828       0.013726      0.014840
20080829      -0.032882     -0.013724
20080902       0.065000     -0.004093
20080903       0.058216     -0.002035
20080904      -0.052351     -0.029922
20080905       0.002809      0.004431
20080908       0.011204      0.020510
20080909      -0.006463     -0.034138
20080910       0.061338      0.006149
20080911       0.116462      0.013806
20080912       0.020392      0.002122
20080915      -0.120676     -0.047136
20080916      -0.052448      0.017515
20080917      -0.083948     -0.047133
20080918       0.148036      0.043342
20080919       0.147368      0.040257
20080922      -0.114679     -0.038237
20080923      -0.074266     -0.015633
20080924      -0.034515     -0.001978
20080925      -0.030918      0.019656
20080926      -0.026919      0.003167
20080929      -0.128074     -0.087897
20080930       0.110458      0.054203
20081001       0.000000     -0.004544
20081002      -0.044444     -0.040291
20081003      -0.003322     -0.013506
20081006      -0.057778     -0.038518
20081007      -0.108491     -0.057395
20081008      -0.085979     -0.011333
20081009      -0.311143     -0.076167
20081010       0.027311     -0.011759
20081013       0.331288      0.115800
20081014       0.004608     -0.005322
20081015      -0.048930     -0.090350
20081016       0.028939      0.042507
20081017       0.004687     -0.006213
20081020       0.015552      0.047685
20081021       0.001531     -0.030800
20081022      -0.053517     -0.061013
20081023      -0.014540      0.012634
20081024      -0.024590     -0.034511
20081027      -0.084034     -0.031764
20081028       0.146789      0.107890
20081029       0.081600     -0.011079
20081030      -0.102071      0.025804
20081031      -0.046129      0.015365
20081103      -0.024180     -0.002529
20081104       0.012389      0.040826
20081105      -0.027972     -0.052677
20081106      -0.136691     -0.050264
20081107      -0.091667      0.028855
20081110      -0.229358     -0.012653
20081111      -0.130952     -0.022041
20081112       0.054794     -0.051894
20081113      -0.042208      0.069213
20081114       0.020339     -0.041699
20081117       0.056478     -0.025810
20081118      -0.028302      0.009838
20081119      -0.097087     -0.061156
20081120       0.032258     -0.067123
20081121       0.062500      0.063248
20081124       0.173203      0.064723
20081125      -0.008357      0.006551
20081126       0.351124      0.035328
20081128       0.089397      0.009643
20081201      -0.124046     -0.089295
20081202       0.056645      0.039941
20081203       0.010309      0.025836
20081204      -0.161224     -0.029308
20081205      -0.007299      0.036499
20081208       0.208333      0.038387
20081209      -0.046653     -0.023118
20081210      -0.021277      0.011894
20081211      -0.104348     -0.028524
20081212      -0.043689      0.007028
20081215       0.035533     -0.012686
20081216       0.041667      0.051360
20081217       0.028235     -0.009593
20081218      -0.162471     -0.021163
20081219       0.226776      0.002937
20081222      -0.216036     -0.018302
20081223      -0.147727     -0.009717
20081224       0.083333      0.005781
20081226       0.126154      0.005356
20081229      -0.016393     -0.003873
20081230       0.055556      0.024407
20081231      -0.157895      0.014158
